,Idade,Formação,Tempo_Escola,Tempo_profissão,Hrs_semanais,Numero_professores,Supervisiona,Licença_2semanas,Licença_ano,trab1,trab2,trab3,trab4,trab5,trab6,trab7,trab8,trab9,trab10,trab11,trab12,trab13,trab14,trab15,trab16,trab17,trab18,trab19,trab20,trab21,trab22,trab23,trab24,trab25,trab26,trab27,trab28,trab29,trab30,trab31,trab32,atitrab1,atitrab2,atitrab3,atitrab4,atitrab5,atitrab6,atitrab7,atitrab8,atitrab9,atitrab10,atitrab11,atitrab12,atitrab13,atitrab14,atitrab15,atitrab16,atitrab17,atitrab18,atitrab19,atitrab20,be1,be2,be3,be4,be5,be6,be7,be8,be9,be10,be11,be12,be13,be14,be15,be16,be17,be18,be19,bes1,bes2,bes3,bes4,bes5,saude1,saude2,saude3,saude4,MPS,IPPS,IOPS,ISP,CAFC,VSP,ARE,DED,ARS,AED,Engagement,Exaustao,Cinismo,SCV,Saude,Indiv,Populacao,PIB,IDHM,PIBPer,INVperc,Turma,Alunos,Professores,Investimento,TAMesc
3544,56.0,1.9,23.0,23.0,30.0,18.0,1.0,1.0,1.0,7.0,3.0,6.0,7.0,6.0,2.0,7.0,2.0,5.0,4.0,5.0,5.0,6.0,6.0,5.0,7.0,6.0,2.0,6.0,5.0,6.0,6.0,5.0,5.0,1.0,5.0,2.0,6.0,7.0,7.0,6.0,6.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,5.0,5.0,3.0,5.0,4.0,5.0,4.0,5.0,2.0,4.0,4.0,3.0,6.0,5.0,3.0,6.0,6.0,5.0,4.0,6.0,6.0,0.0,5.0,5.0,1.0,0.0,0.0,5.0,5.0,0.0,0.0,6.0,6.0,3.0,6.0,2.0,4.0,4.0,3.0,4.0,4.92,5.67,5.0,5.5,6.5,6.33,3.8,4.0,3.6,3.8,5.22,2.2,2.0,4.6,3.75,815.5,24111.0,34946.93,0.7599999999999999,1.4499999999999995,3337.300000000001,6.0,75.0,13.0,80465628.81999996,1.0600000000000005
3545,42.0,5.0,1.0,20.0,30.0,20.0,1.0,1.0,1.0,7.0,7.0,7.0,6.0,6.0,7.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,2.0,2.0,1.0,7.0,6.0,7.0,7.0,7.0,5.0,1.0,5.0,3.0,5.0,3.0,4.0,3.0,5.0,2.0,1.0,3.0,5.0,2.0,4.0,4.0,4.0,2.0,5.0,3.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,6.0,5.0,4.0,4.0,3.0,5.0,6.75,6.33,6.33,5.67,6.5,7.0,4.8,2.0,3.8,3.2,6.0,2.2,0.0,6.4,4.0,815.5,24111.0,34946.93,0.7599999999999999,1.4499999999999995,3337.300000000001,6.0,75.0,13.0,80465628.81999996,1.0600000000000005
3546,37.0,5.0,3.0,13.0,30.0,20.0,1.0,1.0,1.0,7.0,7.0,7.0,7.0,5.0,7.0,6.0,7.0,7.0,7.0,6.0,6.0,5.0,7.0,5.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,2.0,2.0,1.0,6.0,6.0,6.0,5.0,5.0,5.0,2.0,5.0,3.0,5.0,3.0,5.0,3.0,4.0,2.0,3.0,4.0,4.0,2.0,3.0,4.0,4.0,2.0,5.0,3.0,6.0,5.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,5.0,5.0,1.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,7.0,6.0,7.0,6.0,5.0,4.0,3.0,3.0,3.0,6.58,5.67,6.0,5.17,6.0,5.33,4.4,2.2,4.2,3.4,5.78,2.4,1.2,6.2,3.25,815.5,24111.0,34946.93,0.7599999999999999,1.4499999999999995,3337.300000000001,6.0,75.0,13.0,80465628.81999996,1.0600000000000005
3547,27.0,1.0,6.0,10.0,6.0,25.0,1.0,1.0,1.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,7.0,6.0,5.0,7.0,7.0,7.0,7.0,7.0,6.0,1.0,1.0,1.0,7.0,7.0,7.0,7.0,6.0,5.0,1.0,5.0,4.0,4.0,1.0,1.0,4.0,4.0,1.0,4.0,4.0,4.0,1.0,4.0,3.0,2.0,1.0,4.0,4.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,5.0,6.0,5.0,5.0,4.0,4.0,4.0,7.0,6.67,6.0,6.83,7.0,6.67,3.8,1.0,3.6,3.8,6.0,1.8,0.0,5.2,4.25,815.5,24111.0,34946.93,0.7599999999999999,1.4499999999999995,3337.300000000001,6.0,75.0,13.0,80465628.81999996,1.0600000000000005
3548,45.0,2.3,26.0,26.0,30.0,18.0,1.0,1.0,1.3,7.0,7.0,7.0,7.0,7.0,6.0,6.2,7.0,7.0,7.0,6.0,7.0,6.0,6.0,4.0,7.0,6.0,5.0,6.0,6.0,4.0,6.0,6.0,6.0,2.0,2.0,2.0,6.0,5.0,4.0,4.0,4.0,5.0,5.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,2.0,3.0,4.0,5.0,4.0,3.0,4.0,2.0,4.0,5.0,4.0,5.0,5.0,6.0,5.0,5.0,6.0,5.0,6.0,6.0,5.0,6.0,5.0,5.0,5.0,0.0,0.0,2.0,0.0,1.0,6.0,4.0,4.0,6.0,5.0,2.0,2.0,3.0,1.0,6.82,5.33,6.0,5.67,5.5,4.0,4.0,3.8,3.6,3.6,5.44,5.2,0.6,5.0,2.0,815.5,24111.0,34946.93,0.7599999999999999,1.4499999999999995,3337.300000000001,6.0,75.0,13.0,80465628.81999996,1.0600000000000005
3549,54.0,2.4,23.0,23.0,30.0,18.0,1.0,1.0,2.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,6.0,7.0,6.0,5.0,6.0,6.0,5.0,6.0,6.0,5.0,6.0,6.0,5.0,1.0,2.0,1.9,6.0,6.0,6.0,6.0,6.0,4.0,3.0,3.2,2.0,3.0,3.0,1.0,5.0,4.0,4.0,3.0,4.0,4.0,4.0,1.0,4.0,4.0,3.0,5.0,3.0,5.0,5.0,6.0,5.0,6.0,5.0,6.0,6.0,6.0,5.0,3.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,6.0,6.0,7.0,5.0,6.0,4.0,4.0,4.0,3.0,6.33,6.0,5.67,5.67,6.0,6.0,3.8,3.4,2.5,3.6,5.56,2.0,0.5,6.0,3.75,815.5,24111.0,34946.93,0.7599999999999999,1.4499999999999995,3337.300000000001,6.0,75.0,13.0,80465628.81999996,1.0600000000000005
3550,27.0,1.0,0.5,3.0,40.0,20.0,1.0,1.0,1.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0,5.0,1.0,1.0,1.0,6.0,6.0,4.0,5.0,6.0,5.0,2.0,5.0,4.0,5.0,2.0,3.0,4.0,5.0,3.0,3.0,4.0,4.0,2.0,3.0,3.0,3.0,2.0,4.0,3.0,6.0,6.0,5.0,4.0,6.0,3.0,6.0,6.0,5.0,3.0,5.0,3.0,0.0,3.0,0.0,1.0,2.0,1.0,0.0,5.0,3.0,6.0,6.0,5.0,5.0,4.0,4.0,4.0,6.83,6.67,5.0,5.17,6.0,5.0,4.4,2.2,3.6,3.6,5.22,2.8,0.8,5.0,4.25,815.5,24111.0,34946.93,0.7599999999999999,1.4499999999999995,3337.300000000001,6.0,75.0,13.0,80465628.81999996,1.0600000000000005
3551,49.0,1.0,0.5,25.0,32.0,15.0,1.0,1.0,1.0,6.0,7.0,7.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,6.0,6.0,5.0,5.0,5.0,6.0,1.0,2.0,2.0,7.0,5.0,6.0,6.0,7.0,4.0,2.0,4.0,3.0,4.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,1.0,2.0,3.0,2.0,2.0,2.0,1.0,5.0,5.0,3.0,6.0,5.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,0.0,1.0,1.0,1.0,4.0,4.0,6.0,6.0,2.0,3.0,3.0,3.0,3.0,6.0,5.67,5.0,5.5,6.0,6.33,3.4,2.2,2.2,2.4,3.5,0.8,1.6,4.4,3.0,815.5,24111.0,34946.93,0.7599999999999999,1.4499999999999995,3337.300000000001,6.0,75.0,13.0,80465628.81999996,1.0600000000000005
3552,65.0,2.0,23.0,28.4,30.0,20.0,1.0,1.0,1.0,7.0,7.0,7.0,6.0,7.0,7.0,6.0,7.0,6.0,7.0,7.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,2.0,2.0,1.0,7.0,6.0,6.0,6.0,7.0,4.0,1.0,4.0,3.0,4.0,2.0,3.0,3.0,5.0,1.0,1.0,4.0,5.0,4.0,4.0,5.0,2.0,2.0,5.0,3.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,6.0,6.0,6.0,2.0,2.0,2.0,2.0,6.67,6.33,6.0,5.67,6.5,6.33,4.0,2.0,3.4,3.6,6.0,0.2,0.0,4.6,2.0,815.5,24111.0,34946.93,0.7599999999999999,1.4499999999999995,3337.300000000001,6.0,75.0,13.0,80465628.81999996,1.0600000000000005
3553,38.0,1.0,5.0,7.0,30.0,18.0,1.0,1.0,1.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,7.0,6.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,2.0,3.0,2.0,6.0,6.0,5.0,5.0,5.0,4.0,3.0,3.0,3.0,4.0,2.0,1.0,3.0,5.0,2.0,4.0,3.0,5.0,2.0,2.0,4.0,5.0,2.0,4.0,3.0,5.0,5.0,5.0,5.0,6.0,6.0,5.0,6.0,5.0,2.0,2.0,2.0,1.1,3.0,1.0,1.0,0.0,1.0,0.0,5.0,3.0,6.0,5.0,3.0,5.0,4.0,4.0,4.0,6.75,6.33,5.0,6.0,6.0,5.0,4.6,2.2,2.8,3.2,5.33,2.25,0.6,4.4,4.25,815.5,24111.0,34946.93,0.7599999999999999,1.4499999999999995,3337.300000000001,6.0,75.0,13.0,80465628.81999996,1.0600000000000005
3554,26.0,1.0,5.0,9.3,6.0,18.0,1.0,1.0,2.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,5.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,1.0,1.0,7.0,7.0,7.0,7.0,7.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,5.0,5.0,5.0,3.0,3.0,3.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,7.0,7.0,7.0,7.0,7.0,5.0,5.0,5.0,5.0,7.0,7.0,6.33,7.0,7.0,7.0,4.6,4.6,4.0,4.6,6.0,1.2,1.2,7.0,5.0,815.5,24111.0,34946.93,0.7599999999999999,1.4499999999999995,3337.300000000001,6.0,75.0,13.0,80465628.81999996,1.0600000000000005
3555,31.0,2.0,7.0,10.0,30.0,40.0,1.0,1.0,1.0,7.0,6.0,7.0,4.0,4.0,6.0,4.0,7.0,7.0,7.0,6.0,6.0,7.0,7.0,6.0,7.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,7.0,1.0,1.0,1.0,6.0,6.0,6.0,6.0,6.0,5.0,4.0,3.0,3.0,5.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.8,5.0,5.0,7.0,4.0,6.0,6.0,5.0,5.0,4.0,4.0,4.0,5.92,6.67,7.0,6.83,6.0,6.0,4.8,4.2,3.6,3.6,5.0,5.0,5.0,5.6,4.25,824.0,24111.0,34946.93,0.76,1.45,3337.3,9.0,124.0,17.0,80465628.82,1.53
3556,50.0,1.0,2.0,8.0,40.0,20.0,2.0,1.0,1.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,6.0,7.0,7.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,2.0,2.0,1.0,7.0,6.0,6.0,7.0,7.0,5.0,3.0,5.0,5.0,5.0,3.0,5.0,4.0,5.0,3.0,5.0,4.0,5.0,3.0,4.0,5.0,4.0,4.0,5.0,4.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,6.0,6.0,5.0,4.0,5.0,5.0,6.92,6.0,6.67,7.0,6.5,6.67,4.8,3.2,4.8,4.4,5.78,3.8,0.0,6.0,4.75,824.0,24111.0,34946.93,0.76,1.45,3337.3,9.0,124.0,17.0,80465628.82,1.53
3557,40.0,5.0,1.0,5.0,30.0,18.0,1.0,1.0,1.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,6.0,5.0,7.0,6.0,5.0,5.0,6.0,6.0,5.0,2.0,2.0,2.0,7.0,7.0,5.0,5.0,6.0,4.0,3.0,3.0,3.0,5.0,3.0,2.0,1.0,5.0,3.0,2.0,5.0,5.0,5.0,1.0,2.0,5.0,5.0,4.0,3.0,5.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,6.0,0.0,0.0,6.0,4.0,4.0,6.0,6.0,4.0,4.0,4.0,4.0,6.58,6.0,6.0,5.5,7.0,5.33,4.8,3.8,2.4,2.8,5.78,0.8,1.2,5.2,4.0,824.0,24111.0,34946.93,0.76,1.45,3337.3,9.0,124.0,17.0,80465628.82,1.53
3558,36.0,6.0,1.0,9.0,30.0,18.0,2.0,1.0,1.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,3.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,2.0,3.0,7.0,7.0,7.0,3.0,3.0,4.0,3.0,1.0,5.0,4.0,2.0,1.0,3.0,3.0,4.0,1.0,5.0,4.0,5.0,1.0,3.0,5.0,3.5,2.0,5.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,2.0,7.0,6.0,2.0,2.0,5.0,5.0,5.0,5.0,7.0,7.0,5.33,7.0,7.0,4.33,4.0,3.5,1.2,4.2,5.89,5.2,3.0,3.8,5.0,824.0,24111.0,34946.93,0.76,1.45,3337.3,9.0,124.0,17.0,80465628.82,1.53
3559,24.0,5.0,2.0,6.0,30.0,18.0,1.0,1.0,2.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,3.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,1.0,1.5,7.0,7.0,5.0,6.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,2.0,5.0,1.0,5.0,5.0,5.0,5.0,1.0,5.0,5.0,5.0,5.0,1.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,7.0,7.0,7.0,5.0,5.0,5.0,5.0,6.92,5.67,6.67,7.0,7.0,5.0,5.0,4.2,3.8,3.6,6.0,0.0,0.0,6.8,5.0,824.0,24111.0,34946.93,0.76,1.45,3337.3,9.0,124.0,17.0,80465628.82,1.53
3560,35.0,2.0,7.0,10.0,30.0,40.0,2.0,1.0,2.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,5.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,4.0,5.0,1.0,4.0,1.0,4.0,4.0,7.0,4.0,4.0,5.0,1.0,3.0,3.0,5.0,2.0,4.0,3.0,5.0,2.0,5.0,5.0,4.0,3.0,3.0,3.0,3.0,2.0,5.0,3.0,3.0,6.0,3.0,3.0,6.0,4.0,5.0,6.0,1.0,3.0,5.0,2.0,1.0,3.0,1.0,0.0,1.0,1.0,2.0,7.0,7.0,7.0,7.0,7.0,5.0,4.0,4.0,5.0,7.0,6.33,7.0,6.4,4.0,5.0,4.4,2.0,4.0,3.4,4.11,2.8,1.0,7.0,4.5,824.0,24111.0,34946.93,0.76,1.45,3337.3,9.0,124.0,17.0,80465628.82,1.53
3561,35.0,2.0,5.0,9.1,30.0,18.0,1.0,1.0,1.0,6.0,6.0,6.0,5.0,5.0,5.0,6.2,5.0,5.0,5.0,5.0,5.0,5.0,5.9,4.0,5.0,5.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,5.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,3.0,4.0,4.0,1.0,4.0,4.0,2.0,2.0,5.0,4.0,2.0,1.0,2.0,5.0,2.0,4.0,4.0,5.0,3.0,5.0,5.0,5.0,5.0,6.0,6.0,0.0,1.0,5.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,6.0,6.0,6.0,6.0,5.0,4.0,4.0,4.0,4.0,5.27,4.5,5.0,5.17,4.5,4.67,4.4,2.8,2.4,3.6,4.44,2.2,0.4,5.8,4.0,824.0,24111.0,34946.93,0.76,1.45,3337.3,9.0,124.0,17.0,80465628.82,1.53
3562,44.0,1.0,5.0,5.0,30.0,18.0,1.0,1.0,1.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,6.0,6.0,5.0,6.0,5.0,5.0,1.0,1.0,1.0,6.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,5.0,1.0,2.0,3.0,3.0,4.0,4.0,3.0,1.0,4.0,0.0,2.0,4.0,4.0,1.0,6.0,6.0,6.0,6.0,5.0,3.0,6.0,5.0,2.0,0.0,1.0,0.0,6.0,6.0,6.0,5.0,5.0,4.0,4.0,4.0,4.0,5.83,5.67,5.0,5.5,5.0,4.0,4.2,3.2,3.2,3.4,3.11,5.2,1.6,5.6,4.0,824.0,24111.0,34946.93,0.76,1.45,3337.3,9.0,124.0,17.0,80465628.82,1.53
3563,41.0,1.0,2.0,15.0,30.0,18.0,1.0,1.0,1.0,7.0,6.0,6.0,7.0,7.0,7.0,6.0,7.0,6.0,7.0,6.0,6.0,6.0,6.0,7.0,6.0,5.0,5.0,6.0,6.0,5.0,4.0,4.0,5.0,2.0,5.0,5.0,6.0,6.0,5.0,5.0,4.0,4.0,3.0,4.0,4.0,5.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,3.0,2.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,6.0,4.0,5.0,4.0,5.0,6.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,3.0,1.0,3.0,3.0,6.0,5.0,6.0,5.0,3.0,2.0,4.0,4.0,2.0,6.5,6.33,5.33,5.0,6.0,4.67,4.4,3.4,3.8,4.4,5.0,3.4,2.2,5.0,3.0,824.0,24111.0,34946.93,0.76,1.45,3337.3,9.0,124.0,17.0,80465628.82,1.53
3564,30.0,1.0,6.0,7.0,30.0,18.0,1.0,1.0,1.0,7.0,6.0,7.0,5.0,6.0,6.0,5.0,7.0,6.0,7.0,7.0,6.0,7.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,7.0,6.0,6.0,1.0,1.0,1.0,6.0,6.0,6.0,5.0,5.0,4.0,2.0,3.0,4.0,3.0,2.0,2.0,5.0,5.0,2.0,2.0,4.0,5.0,3.0,3.0,3.0,3.0,3.0,4.0,5.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,5.8,5.0,6.0,6.0,5.0,4.0,4.0,5.0,6.25,6.33,5.67,6.17,6.0,5.33,4.0,2.4,2.8,4.2,5.78,1.2,0.6,5.75,4.5,824.0,24111.0,34946.93,0.76,1.45,3337.3,9.0,124.0,17.0,80465628.82,1.53
3565,32.0,1.0,4.0,10.0,30.0,18.0,1.0,1.0,1.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,2.0,2.0,6.0,5.0,5.0,5.0,4.0,3.0,3.0,1.0,3.0,3.0,3.0,1.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,2.0,5.0,3.0,3.0,3.0,2.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,6.0,4.0,5.0,5.0,4.0,0.0,4.0,0.0,4.0,4.0,4.0,4.0,3.0,5.0,4.0,5.0,4.0,4.0,3.0,4.0,4.0,6.0,5.33,5.33,5.0,5.5,4.67,3.0,3.0,2.0,3.2,4.89,3.6,3.2,4.2,3.75,824.0,24111.0,34946.93,0.76,1.45,3337.3,9.0,124.0,17.0,80465628.82,1.53
3566,26.0,2.0,0.58,8.0,30.0,40.0,1.0,1.0,1.0,6.0,5.0,6.0,6.0,5.0,5.0,6.0,7.0,6.0,7.0,6.0,6.0,5.0,6.0,3.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,2.0,2.0,2.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,6.0,6.0,6.0,5.0,5.0,3.0,3.0,5.92,4.67,6.0,5.83,6.0,5.33,4.6,4.4,4.8,4.8,6.0,1.4,0.0,5.2,4.0,824.0,24111.0,34946.93,0.76,1.45,3337.3,9.0,124.0,17.0,80465628.82,1.53
3567,27.0,2.3,7.0,7.0,30.0,18.0,1.0,1.0,1.0,7.0,6.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,7.0,5.0,6.0,6.0,6.0,6.0,6.0,5.0,1.0,1.0,1.0,7.0,6.0,5.0,5.0,5.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,5.0,2.0,2.0,3.0,3.0,1.0,3.0,3.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,5.0,3.0,5.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,7.0,7.0,7.0,7.0,7.0,5.0,5.0,5.0,5.0,6.25,5.33,5.67,5.83,6.5,5.0,4.0,2.4,2.8,3.0,5.67,2.2,0.4,7.0,5.0,824.0,24111.0,34946.93,0.76,1.45,3337.3,9.0,124.0,17.0,80465628.82,1.53
3568,25.0,5.0,0.66,11.0,30.0,18.0,1.0,1.0,1.0,7.0,7.0,7.0,7.0,7.0,6.7,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,4.0,3.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,4.0,1.0,1.0,1.0,7.0,4.0,6.0,4.0,7.0,5.0,3.0,5.0,5.0,5.0,1.0,5.0,4.0,5.0,1.0,3.0,4.0,5.0,3.0,1.0,1.0,1.0,2.0,2.0,5.0,5.0,6.0,6.0,6.0,6.0,3.0,6.0,6.0,5.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,7.0,6.0,4.0,5.0,5.0,5.0,5.0,6.91,6.0,5.67,6.5,5.5,5.67,4.2,1.75,3.2,3.8,5.44,2.4,0.0,5.4,5.0,824.0,24111.0,34946.93,0.76,1.45,3337.3,9.0,124.0,17.0,80465628.82,1.53
3569,30.0,6.0,5.0,5.0,6.0,18.0,1.0,1.0,1.0,6.0,6.0,4.0,6.0,4.0,4.0,5.0,6.0,6.0,6.0,3.0,3.0,5.0,4.0,2.0,5.0,4.0,1.0,4.0,6.0,6.0,4.0,4.0,5.0,1.0,2.0,1.0,1.0,1.0,6.0,2.0,2.0,5.0,1.0,3.0,1.0,5.0,1.0,1.0,1.0,1.0,5.0,1.0,3.0,3.0,5.0,1.0,1.0,3.0,1.0,2.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,0.0,1.0,6.0,6.0,7.0,6.0,7.0,5.0,4.0,5.0,5.0,4.92,3.67,3.33,4.83,1.0,3.33,3.4,2.6,1.6,1.8,0.56,1.0,1.6,6.4,4.75,824.0,24111.0,34946.93,0.76,1.45,3337.3,9.0,124.0,17.0,80465628.82,1.53
3570,37.0,1.0,2.0,10.5,6.0,18.0,2.0,1.0,2.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,5.0,7.0,5.0,7.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,7.0,6.0,6.0,6.0,5.0,4.0,3.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,3.0,2.0,5.0,2.0,1.0,2.0,4.0,5.0,6.0,4.0,5.0,6.0,5.0,5.4,6.0,5.0,4.0,5.0,3.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,5.0,5.0,5.0,5.0,1.0,3.0,3.0,3.0,3.0,7.0,6.67,5.67,6.17,4.0,6.0,4.2,3.4,3.0,4.2,5.25,3.6,0.2,4.2,3.0,824.0,24111.0,34946.93,0.76,1.45,3337.3,9.0,124.0,17.0,80465628.82,1.53
3571,43.0,1.0,12.0,12.0,6.0,12.0,1.0,1.0,1.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,7.0,7.0,6.0,7.0,6.0,5.0,5.0,4.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,6.0,5.0,5.6,4.0,4.0,5.0,4.0,1.0,3.0,2.0,3.0,1.0,2.0,3.0,4.0,3.0,2.0,4.0,3.0,4.0,4.0,3.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,5.5,5.0,3.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,5.0,7.0,5.0,5.0,5.0,5.0,5.0,5.0,6.33,6.0,5.0,5.33,5.5,4.0,3.4,3.4,2.8,3.2,5.13,2.2,0.2,5.4,5.0,828.0,24111.0,34946.93000000001,0.7599999999999999,1.4499999999999995,3337.300000000001,9.0,124.0,17.0,80465628.81999996,1.5300000000000002
