,Idx,Código,Município,Escola_resp_Quest,Idade,Formação,Tempo_Escola,Tempo_profissão,Hrs_semanais,Numero_professores,Supervisiona,Licença_2semanas,Licença_ano,trab1,trab2,trab3,trab4,trab5,trab6,trab7,trab8,trab9,trab10,trab11,trab12,trab13,trab14,trab15,trab16,trab17,trab18,trab19,trab20,trab21,trab22,trab23,trab24,trab25,trab26,trab27,trab28,trab29,trab30,trab31,trab32,atitrab1,atitrab2,atitrab3,atitrab4,atitrab5,atitrab6,atitrab7,atitrab8,atitrab9,atitrab10,atitrab11,atitrab12,atitrab13,atitrab14,atitrab15,atitrab16,atitrab17,atitrab18,atitrab19,atitrab20,be1,be2,be3,be4,be5,be6,be7,be8,be9,be10,be11,be12,be13,be14,be15,be16,be17,be18,be19,bes1,bes2,bes3,bes4,bes5,saude1,saude2,saude3,saude4,MPS,IPPS,IOPS,ISP,CAFC,VSP,ARE,DED,ARS,AED,Engagement,Exaustao,Cinismo,SCV,Saude,Escolcod,NomeEscola,Munic,Indiv,Populacao,PIB,IDHM,PIBPer,INVperc,Turma,Alunos,Professores,Investimento,TAMesc
261,125,ETAN723,Erechim,E.M.E.F. D. Pedro,30.0,3.0,3.0,6.0,40.0,52.0,1.0,1.0,1.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,,5.0,2.0,7.0,7.0,6.0,6.0,6.0,5.0,5.0,5.0,3.0,3.0,5.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,5.0,5.0,5.0,3.0,3.0,3.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0,5.0,0.0,2.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,7.0,7.0,6.0,6.0,7.0,6.0,3.4,4.2,3.8,3.0,5.0,5.2,3.4,4.6,4.0,42.0,E.M.E.F. D. Pedro,2.0,85.5,105862.0,41645.09000000002,0.7760000000000001,0.3900000000000002,2861.3399999999974,23.0,595.0,54.0,302907244.0699998,5.139999999999994
262,128,EVGA152,Erechim,E.M.E.F. D. Pedro,36.0,2.0,0.1,14.0,20.0,52.0,1.0,1.0,1.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,4.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,2.0,2.0,2.0,6.0,6.0,6.0,6.0,6.0,5.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,5.0,4.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,5.0,5.0,5.0,5.0,4.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,0.0,2.0,0.0,2.0,2.0,7.0,6.0,7.0,7.0,3.0,4.0,5.0,5.0,4.0,7.0,6.0,5.33,6.17,6.0,6.0,3.4,2.0,3.0,3.4,5.0,4.2,1.2,6.0,4.5,42.0,E.M.E.F. D. Pedro,2.0,85.5,105862.0,41645.09000000002,0.7760000000000001,0.3900000000000002,2861.3399999999974,23.0,595.0,54.0,302907244.0699998,5.139999999999994
263,131,FLAD001,Erechim,E.M.E.F. D. Pedro,48.0,2.0,25.0,28.0,20.0,52.0,1.0,1.0,1.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,5.0,7.0,7.0,6.0,7.0,7.0,7.0,6.0,6.0,1.0,1.0,1.0,7.0,6.0,7.0,7.0,7.0,4.0,4.0,2.0,3.0,3.0,3.0,5.0,2.0,3.0,2.0,4.0,3.0,5.0,2.0,5.0,2.0,4.0,,2.0,3.0,5.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,5.0,1.0,1.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,6.0,7.0,7.0,1.0,4.0,5.0,4.0,6.83,7.0,6.33,6.5,6.5,7.0,3.8,2.75,3.6,2.6,5.67,1.6,0.0,6.6,3.5,42.0,E.M.E.F. D. Pedro,2.0,85.5,105862.0,41645.09000000002,0.7760000000000001,0.3900000000000002,2861.3399999999974,23.0,595.0,54.0,302907244.0699998,5.139999999999994
264,132,GAAL072,Erechim,E.M.E.F. D. Pedro,37.0,2.0,2.0,11.0,40.0,52.0,1.0,1.0,2.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,1.0,1.0,1.0,7.0,7.0,7.0,6.0,5.0,5.0,1.0,1.0,1.0,6.0,5.0,5.0,1.0,3.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,1.0,2.0,4.0,3.0,2.0,5.0,3.0,4.0,3.0,3.0,5.0,4.0,5.0,5.0,3.0,6.0,5.0,5.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,,6.0,6.0,6.0,4.0,4.0,4.0,6.0,6.0,2.0,2.0,2.0,2.0,7.0,6.0,1.0,6.17,5.5,3.0,4.0,3.8,2.8,3.4,4.89,5.4,5.75,4.8,2.0,42.0,E.M.E.F. D. Pedro,2.0,85.5,105862.0,41645.09000000002,0.7760000000000001,0.3900000000000002,2861.3399999999974,23.0,595.0,54.0,302907244.0699998,5.139999999999994
265,142,GEMI869,Erechim,E.M.E.F. D. Pedro,55.0,2.0,3.0,12.0,20.0,52.0,1.0,1.0,1.0,6.0,6.0,6.0,6.0,6.0,5.0,4.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,4.0,4.0,6.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,6.0,6.0,4.0,5.0,5.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,2.0,2.0,4.0,4.0,6.0,5.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,5.0,5.0,2.0,1.0,1.0,3.0,3.0,1.0,1.0,2.0,5.0,2.0,6.0,5.0,5.0,3.0,3.0,4.0,3.0,5.67,6.0,4.67,4.33,6.0,4.67,3.6,2.8,3.4,3.4,5.67,2.8,2.0,4.6,3.25,42.0,E.M.E.F. D. Pedro,2.0,85.5,105862.0,41645.09000000002,0.7760000000000001,0.3900000000000002,2861.3399999999974,23.0,595.0,54.0,302907244.0699998,5.139999999999994
266,167,IRJO798,Erechim,E.M.E.F. D. Pedro,53.0,2.0,25.0,27.0,40.0,52.0,2.0,1.0,1.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0,7.0,6.0,7.0,4.0,4.0,4.0,7.0,1.0,6.0,6.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,7.0,5.0,1.0,1.0,1.0,5.0,1.0,1.0,5.0,5.0,5.0,1.0,2.0,5.0,1.0,1.0,5.0,5.0,1.0,1.0,5.0,1.0,2.0,3.0,2.0,3.0,3.0,5.0,6.0,6.0,6.0,5.0,4.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,5.0,5.0,5.0,7.0,5.0,5.0,4.0,4.0,5.0,6.0,4.0,5.33,4.0,4.0,5.0,5.0,1.8,1.0,3.6,3.44,3.0,1.2,5.4,4.5,42.0,E.M.E.F. D. Pedro,2.0,85.5,105862.0,41645.09000000002,0.7760000000000001,0.3900000000000002,2861.3399999999974,23.0,595.0,54.0,302907244.0699998,5.139999999999994
267,174,IRWI,Erechim,E.M.E.F. D. Pedro,39.0,1.0,4.0,19.0,40.0,52.0,1.0,1.0,2.0,6.0,6.0,6.0,6.0,5.0,6.0,5.0,6.0,6.0,6.0,5.0,6.0,3.0,5.0,5.0,2.0,5.0,3.0,5.0,5.0,6.0,5.0,5.0,5.0,1.0,2.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,3.0,4.0,,2.0,3.0,5.0,2.0,2.0,3.0,4.0,2.0,3.0,5.0,3.0,1.0,5.0,4.0,2.0,2.0,2.0,2.0,6.0,5.0,3.0,5.0,6.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0,6.0,3.0,3.0,3.0,2.0,3.0,4.0,3.0,2.0,2.0,2.0,2.0,5.75,4.33,3.33,5.17,5.0,5.0,4.2,2.0,3.0,3.6,3.67,1.8,2.6,3.0,2.0,42.0,E.M.E.F. D. Pedro,2.0,85.5,105862.0,41645.09000000002,0.7760000000000001,0.3900000000000002,2861.3399999999974,23.0,595.0,54.0,302907244.0699998,5.139999999999994
268,179,IVDA954,Erechim,E.M.E.F. D. Pedro,27.0,1.0,3.7,5.0,20.0,52.0,1.0,1.0,1.0,6.0,6.0,7.0,7.0,6.0,6.0,7.0,7.0,7.0,7.0,6.0,6.0,7.0,7.0,6.0,5.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,6.0,6.0,6.0,6.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,1.0,3.0,4.0,4.0,3.0,4.0,4.0,6.0,6.0,5.0,5.0,6.0,5.0,6.0,6.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,7.0,5.0,6.0,6.0,6.0,4.0,4.0,5.0,5.0,6.5,6.67,5.67,6.17,3.5,6.0,4.0,2.6,3.4,3.6,5.56,0.4,0.4,6.0,4.5,42.0,E.M.E.F. D. Pedro,2.0,85.5,105862.0,41645.09000000002,0.7760000000000001,0.3900000000000002,2861.3399999999974,23.0,595.0,54.0,302907244.0699998,5.139999999999994
269,218,LEOS493,Erechim,E.M.E.F. D. Pedro,54.0,1.0,15.0,16.0,20.0,52.0,1.0,1.0,1.0,7.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,2.0,2.0,6.0,6.0,5.0,6.0,6.0,5.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,4.0,2.0,2.0,2.0,5.0,3.0,3.0,3.0,1.0,3.0,3.0,2.0,5.0,5.0,,5.0,5.0,5.0,5.0,6.0,4.0,5.0,5.0,1.0,5.0,4.0,0.0,1.0,5.0,3.0,0.0,6.0,5.0,6.0,6.0,6.0,4.0,3.0,4.0,4.0,6.67,6.67,6.0,5.83,6.0,5.67,3.6,2.8,2.6,2.4,5.0,4.0,1.8,5.8,3.75,42.0,E.M.E.F. D. Pedro,2.0,85.5,105862.0,41645.09000000002,0.7760000000000001,0.3900000000000002,2861.3399999999974,23.0,595.0,54.0,302907244.0699998,5.139999999999994
270,225,LIJO947,Erechim,E.M.E.F. D. Pedro,42.0,2.0,3.0,17.0,40.0,52.0,1.0,1.0,2.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,7.0,7.0,5.0,1.0,1.0,1.0,6.0,5.0,6.0,6.0,6.0,5.0,1.0,1.0,1.0,7.0,6.0,4.0,6.0,3.0,5.0,4.0,2.0,3.0,5.0,4.0,2.0,3.0,5.0,5.0,1.0,5.0,5.0,5.0,3.0,4.0,3.0,4.0,5.0,5.0,6.0,,6.0,5.0,6.0,6.0,5.0,5.0,0.0,1.0,6.0,5.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,7.0,4.0,7.0,3.0,1.0,1.0,1.0,2.0,1.0,5.92,6.33,1.0,5.67,6.5,4.33,4.6,4.4,2.6,4.0,4.88,3.0,1.0,4.4,1.25,42.0,E.M.E.F. D. Pedro,2.0,85.5,105862.0,41645.09000000002,0.7760000000000001,0.3900000000000002,2861.3399999999974,23.0,595.0,54.0,302907244.0699998,5.139999999999994
271,231,LOJO802,Erechim,E.M.E.F. D. Pedro,48.0,2.0,13.0,20.0,40.0,52.0,2.0,1.0,1.0,7.0,5.0,6.0,7.0,6.0,6.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,6.0,6.0,3.0,5.0,6.0,7.0,6.0,6.0,6.0,6.0,5.0,3.0,3.0,1.0,6.0,6.0,6.0,6.0,6.0,5.0,3.0,4.0,5.0,5.0,4.0,2.0,2.0,5.0,2.0,5.0,4.0,4.0,2.0,2.0,5.0,2.0,3.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,6.0,6.0,5.0,5.0,4.0,3.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0,5.0,6.0,6.0,6.0,4.0,4.0,3.0,4.0,6.5,6.33,4.67,6.0,6.0,6.0,4.2,2.8,3.4,4.0,5.11,1.8,0.6,5.0,3.75,42.0,E.M.E.F. D. Pedro,2.0,85.5,105862.0,41645.09000000002,0.7760000000000001,0.3900000000000002,2861.3399999999974,23.0,595.0,54.0,302907244.0699998,5.139999999999994
272,237,LUGA291,Erechim,E.M.E.F. D. Pedro,55.0,1.0,2.0,,40.0,52.0,1.0,1.0,1.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,5.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,1.0,7.0,7.0,6.0,6.0,6.0,5.0,1.0,4.0,4.0,5.0,,3.0,3.0,5.0,1.0,4.0,4.0,4.0,1.0,3.0,2.0,5.0,3.0,3.0,4.0,6.0,5.0,0.0,6.0,6.0,5.0,6.0,6.0,6.0,5.0,6.0,5.0,5.0,5.0,0.0,0.0,5.0,0.0,0.0,4.0,1.0,5.0,3.0,2.0,4.0,3.0,4.0,4.0,7.0,6.67,6.33,6.0,7.0,6.0,4.8,1.5,3.4,3.4,5.11,5.2,1.0,3.0,3.75,42.0,E.M.E.F. D. Pedro,2.0,85.5,105862.0,41645.09000000002,0.7760000000000001,0.3900000000000002,2861.3399999999974,23.0,595.0,54.0,302907244.0699998,5.139999999999994
273,242,LULI194,Erechim,E.M.E.F. D. Pedro,38.0,2.0,3.0,6.0,40.0,52.0,2.0,1.0,1.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,1.0,6.0,6.0,5.0,5.0,5.0,4.0,2.0,4.0,5.0,5.0,3.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,3.0,4.0,3.0,5.0,4.0,4.0,5.0,5.0,5.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0,6.0,4.0,5.0,5.0,6.0,5.0,5.0,4.0,5.0,7.0,7.0,6.0,6.0,6.0,5.0,4.4,3.4,4.2,4.4,5.67,1.8,0.8,5.2,4.75,42.0,E.M.E.F. D. Pedro,2.0,85.5,105862.0,41645.09000000002,0.7760000000000001,0.3900000000000002,2861.3399999999974,23.0,595.0,54.0,302907244.0699998,5.139999999999994
274,245,LUSE006,Erechim,E.M.E.F. D. Pedro,43.0,2.0,5.3,7.0,40.0,52.0,1.0,1.0,2.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,4.0,5.0,4.0,6.0,6.0,6.0,6.0,6.0,6.0,,,2.0,4.0,4.0,6.0,5.0,6.0,4.0,3.0,3.0,3.0,4.0,2.0,1.0,2.0,4.0,1.0,1.0,3.0,3.0,1.0,2.0,3.0,2.0,2.0,2.0,3.0,5.0,4.0,3.0,3.0,5.0,6.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,0.0,1.0,0.0,0.0,0.0,5.0,4.0,5.0,6.0,2.0,3.0,3.0,3.0,3.0,7.0,7.0,4.33,6.0,4.0,5.67,3.4,1.8,1.8,2.8,4.44,4.6,0.2,4.4,3.0,42.0,E.M.E.F. D. Pedro,2.0,85.5,105862.0,41645.09000000002,0.7760000000000001,0.3900000000000002,2861.3399999999974,23.0,595.0,54.0,302907244.0699998,5.139999999999994
275,274,MAMI179,Erechim,E.M.E.F. D. Pedro,25.0,2.0,1.0,3.0,40.0,52.0,1.0,1.0,1.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,4.0,4.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,1.0,1.0,7.0,7.0,6.0,6.0,6.0,5.0,1.0,3.0,5.0,5.0,4.0,2.0,3.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,3.0,4.0,1.0,5.0,5.0,4.0,6.0,6.0,5.0,6.0,5.0,6.0,6.0,5.0,0.0,5.0,2.0,3.0,4.0,0.0,0.0,6.0,0.0,0.0,6.0,6.0,7.0,7.0,7.0,5.0,4.0,4.0,4.0,7.0,6.33,4.67,7.0,7.0,6.0,4.8,3.0,4.0,4.2,5.44,2.8,1.2,6.6,4.25,42.0,E.M.E.F. D. Pedro,2.0,85.5,105862.0,41645.09000000002,0.7760000000000001,0.3900000000000002,2861.3399999999974,23.0,595.0,54.0,302907244.0699998,5.139999999999994
276,281,MASA341,Erechim,E.M.E.F. D. Pedro,35.0,1.0,1.0,10.0,20.0,52.0,1.0,1.0,2.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,7.0,6.0,6.0,6.0,4.0,2.0,6.0,6.0,7.0,7.0,6.0,6.0,1.0,1.0,1.0,6.0,6.0,5.0,2.0,4.0,5.0,4.0,1.0,3.0,3.0,5.0,4.0,4.0,4.0,3.0,1.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,5.0,3.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,6.0,3.0,4.0,5.0,5.0,5.0,4.0,6.0,5.0,5.0,0.0,0.0,5.0,6.0,6.0,7.0,6.0,4.0,3.0,3.0,4.0,6.83,6.33,4.0,6.33,6.0,3.67,3.8,3.6,3.0,3.2,4.56,4.6,3.2,6.0,3.5,42.0,E.M.E.F. D. Pedro,2.0,85.5,105862.0,41645.09000000002,0.7760000000000001,0.3900000000000002,2861.3399999999974,23.0,595.0,54.0,302907244.0699998,5.139999999999994
277,284,MATA091,Erechim,E.M.E.F. D. Pedro,,2.0,3.5,15.0,20.0,52.0,2.0,1.0,1.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,7.0,6.0,5.0,4.0,7.0,7.0,6.0,5.0,5.0,5.0,3.0,2.0,1.0,7.0,7.0,4.0,4.0,4.0,4.0,1.0,5.0,4.0,4.0,1.0,4.0,3.0,4.0,1.0,2.0,4.0,4.0,2.0,3.0,3.0,2.0,2.0,4.0,3.0,5.0,5.0,6.0,5.0,5.0,6.0,5.0,5.0,5.0,4.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,5.0,6.0,5.0,4.0,4.0,4.0,4.0,7.0,6.33,5.0,5.83,7.0,4.0,3.6,1.4,3.6,3.4,5.22,2.4,0.0,5.4,4.0,42.0,E.M.E.F. D. Pedro,2.0,85.5,105862.0,41645.09000000002,0.7760000000000001,0.3900000000000002,2861.3399999999974,23.0,595.0,54.0,302907244.0699998,5.139999999999994
278,288,MAZE794,Erechim,E.M.E.F. D. Pedro,42.0,2.0,23.0,24.0,40.0,52.0,2.0,1.0,1.0,6.0,6.0,7.0,6.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,4.0,4.0,6.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,1.0,1.0,1.0,4.0,4.0,4.0,5.0,6.0,4.0,4.0,2.0,4.0,4.0,4.0,1.0,3.0,4.0,4.0,1.0,4.0,4.0,4.0,1.0,3.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,5.0,5.0,5.0,6.0,6.0,6.0,1.0,5.0,,2.0,2.0,1.0,2.0,6.0,3.0,0.0,6.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,5.75,4.67,4.33,4.67,4.0,5.0,3.8,3.8,1.8,3.6,5.44,2.5,2.4,5.0,4.0,42.0,E.M.E.F. D. Pedro,2.0,85.5,105862.0,41645.09000000002,0.7760000000000001,0.3900000000000002,2861.3399999999974,23.0,595.0,54.0,302907244.0699998,5.139999999999994
279,299,NEAD524,Erechim,E.M.E.F. D. Pedro,,2.0,2.0,19.0,40.0,52.0,1.0,1.0,1.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,4.0,4.0,2.0,2.0,6.0,6.0,6.0,6.0,6.0,5.0,2.0,2.0,2.0,6.0,5.0,6.0,6.0,6.0,4.0,5.0,3.0,3.0,5.0,5.0,3.0,2.0,3.0,5.0,3.0,3.0,5.0,4.0,2.0,5.0,4.0,4.0,5.0,3.0,5.0,3.0,4.0,4.0,4.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,5.0,6.0,4.0,4.0,4.0,0.0,0.0,3.0,1.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,5.92,4.67,2.67,5.83,5.5,6.0,4.2,4.6,3.2,3.2,4.56,5.8,2.4,3.2,2.0,42.0,E.M.E.F. D. Pedro,2.0,85.5,105862.0,41645.09000000002,0.7760000000000001,0.3900000000000002,2861.3399999999974,23.0,595.0,54.0,302907244.0699998,5.139999999999994
280,304,NEJO567,Erechim,E.M.E.F. D. Pedro,36.0,2.0,2.0,7.0,20.0,52.0,1.0,1.0,2.0,7.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,6.0,5.0,3.0,3.0,6.0,7.0,7.0,6.0,6.0,6.0,1.0,2.0,1.0,7.0,6.0,6.0,5.0,5.0,4.0,4.0,3.0,3.0,3.0,5.0,3.0,3.0,5.0,2.0,2.0,3.0,4.0,3.0,3.0,2.0,4.0,2.0,2.0,4.0,5.0,3.0,3.0,3.0,5.0,3.0,5.0,5.0,5.0,6.0,6.0,5.0,3.0,3.0,3.0,3.0,3.0,5.0,5.0,7.0,5.0,5.0,5.0,5.0,3.0,2.0,3.0,3.0,6.83,6.0,3.67,6.33,6.5,5.33,4.0,3.2,2.6,3.0,4.11,4.6,3.8,5.4,2.75,42.0,E.M.E.F. D. Pedro,2.0,85.5,105862.0,41645.09000000002,0.7760000000000001,0.3900000000000002,2861.3399999999974,23.0,595.0,54.0,302907244.0699998,5.139999999999994
281,313,OLDA121,Erechim,E.M.E.F. D. Pedro,28.0,2.0,3.0,5.0,20.0,52.0,1.0,1.0,1.0,7.0,7.0,7.0,7.0,6.0,6.0,7.0,6.0,6.0,7.0,6.0,7.0,6.0,6.0,5.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,5.0,5.0,1.0,1.0,1.0,7.0,6.0,6.0,5.0,5.0,4.0,2.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,5.0,5.0,3.0,3.0,5.0,3.0,2.0,5.0,4.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0,5.0,1.0,3.0,4.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,6.58,5.67,5.67,5.67,6.5,5.33,4.0,2.8,3.8,4.2,4.78,5.2,2.4,2.0,1.25,42.0,E.M.E.F. D. Pedro,2.0,85.5,105862.0,41645.09000000002,0.7760000000000001,0.3900000000000002,2861.3399999999974,23.0,595.0,54.0,302907244.0699998,5.139999999999994
282,330,ROAD496,Erechim,E.M.E.F. D. Pedro,25.0,3.0,0.2,5.0,44.0,52.0,1.0,1.0,1.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,7.0,6.0,7.0,6.0,6.0,3.0,1.0,6.0,6.0,7.0,5.0,4.0,6.0,4.0,4.0,3.0,4.0,4.0,4.0,2.0,2.0,5.0,5.0,1.0,3.0,5.0,5.0,1.0,4.0,5.0,5.0,1.0,5.0,3.0,2.0,1.0,5.0,5.0,5.0,1.0,4.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,6.0,6.0,3.0,5.0,5.0,3.0,5.0,6.0,5.0,6.0,1.0,3.0,4.0,6.0,6.0,7.0,6.0,5.0,5.0,5.0,5.0,6.92,6.33,3.33,5.67,4.0,2.67,4.6,4.4,1.0,4.2,5.33,4.2,4.2,5.8,5.0,42.0,E.M.E.F. D. Pedro,2.0,85.5,105862.0,41645.09000000002,0.7760000000000001,0.3900000000000002,2861.3399999999974,23.0,595.0,54.0,302907244.0699998,5.139999999999994
283,358,TEAR421,Erechim,E.M.E.F. D. Pedro,32.0,3.0,3.0,,20.0,52.0,1.0,1.0,1.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,7.0,6.0,7.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,6.0,6.0,7.0,6.0,5.0,2.0,1.0,3.0,5.0,3.0,2.0,4.0,4.0,2.0,2.0,4.0,4.0,3.0,2.0,5.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,5.0,5.0,5.0,5.0,0.0,5.0,4.0,4.0,1.0,5.0,4.0,4.0,4.0,3.0,5.0,4.0,4.0,3.0,6.92,6.33,5.33,5.5,3.5,6.33,4.2,2.6,2.2,4.0,3.78,4.8,2.8,4.0,4.0,42.0,E.M.E.F. D. Pedro,2.0,85.5,105862.0,41645.09000000002,0.7760000000000001,0.3900000000000002,2861.3399999999974,23.0,595.0,54.0,302907244.0699998,5.139999999999994
284,376,VALU309,Erechim,E.M.E.F. D. Pedro,42.0,2.0,5.0,14.0,20.0,52.0,1.0,1.0,1.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,7.0,7.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,1.0,2.0,1.0,6.0,6.0,5.0,5.0,6.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,2.0,1.0,3.0,4.0,3.0,2.0,4.0,4.0,2.0,2.0,4.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,4.0,5.0,6.67,6.67,5.67,6.17,6.0,5.33,4.0,3.2,2.6,4.0,6.0,1.4,0.0,6.0,4.75,42.0,E.M.E.F. D. Pedro,2.0,85.5,105862.0,41645.09000000002,0.7760000000000001,0.3900000000000002,2861.3399999999974,23.0,595.0,54.0,302907244.0699998,5.139999999999994
