Código;Município;escola1;Numero_escolas_trabalha;Escola_resp_Quest;Tipo_escola;Niveis_escola;Idade;Sexo;Formação;Área_Ed_Inf;Área_EF_finais;Área_EF_iniciais;Área_Ens_Médio;Área_Ens_Téc;Contrato;Outro_qual;Tempo_Escola;Tempo_profissão;Hrs_semanais;Numero_professores;Supervisiona;Licença_2semanas;Porquê_A;Licença_ano;Quantotempo;Porquê_B;trab1;trab2;trab3;trab4;trab5;trab6;trab7;trab8;trab9;trab10;trab11;trab12;trab13;trab14;trab15;trab16;trab17;trab18;trab19;trab20;trab21;trab22;trab23;trab24;trab25;trab26;trab27;trab28;trab29;trab30;trab31;trab32;atitrab1;atitrab2;atitrab3;atitrab4;atitrab5;atitrab6;atitrab7;atitrab8;atitrab9;atitrab10;atitrab11;atitrab12;atitrab13;atitrab14;atitrab15;atitrab16;atitrab17;atitrab18;atitrab19;atitrab20;be1;be2;be3;be4;be5;be6;be7;be8;be9;be10;be11;be12;be13;be14;be15;be16;be17;be18;be19;bes1;bes2;bes3;bes4;bes5;saude1;saude2;saude3;saude4;MPS;IPPS;IOPS;ISP;CAFC;VSP;ARE;DED;ARS;AED;Engagement;Exaustao;Cinismo;SCV;Saude
LEIL921;Sananduva;E.M.E.F. Santa Teresinha;1;E.M.E.F. Santa Teresinha;1;2;32;2;2;0;0;1;0;0;1;;6,000000000000000;8,000000000000000;20,000000000000000;38;1;1;;2;22;Cirurgia bariátrica.;7;7;7;7;7;7;7;7;7;7;7;7;7;7;6;7;6;6;7;7;7;7;7;7;1;1;1;7;7;6;6;6;4;3;2;4;4;3;4;4;4;2;3;3;4;2;2;3;2;2;4;4;5;5;5;5;5;5;5;5;5;3;5;2;0;3;0;0;0;0;0;5;4;6;5;3;5;4;4;4;7,00;6,67;6,33;7,00;7,00;6,00;3,60;2,40;3,00;3,60;5,00;2,60;0,00;4,60;4,25
LELO789;Sananduva;E.M.E.F. Gentil A. Tonial;1;E.M.E.F. Gentil A. Tonial;1;2;#NULO!;1;2;0;1;1;0;0;1;;11,000000000000000;12,000000000000000;#NULO!;#NULO!;2;1;;1;;;6;7;7;5;5;5;4;4;7;6;4;5;7;7;7;5;4;3;6;6;6;5;6;4;3;4;2;3;6;4;4;4;3;4;3;2;4;4;2;5;4;4;3;3;4;4;4;3;4;4;5;4;5;5;5;5;4;4;5;5;5;4;5;5;1;1;1;0;0;2;2;6;6;7;7;6;2;4;3;3;5,42;7,00;4,00;5,50;4,50;4,00;3,80;4,00;3,40;3,40;4,78;3,20;1,00;6,40;3,00
LELO909;Sananduva;E.M.E.I. Mundo Encantado;1;E.M.E.I. Mundo Encantado;1;1;34;2;2;1;0;0;0;0;1;;5,000000000000000;5,000000000000000;40,000000000000000;8;1;2;Procedimentos médicos.;1;;;7;7;7;7;7;7;7;7;7;7;6;7;5;7;7;3;5;5;6;6;4;4;5;6;1;1;1;1;6;6;6;6;5;1;5;5;5;3;5;5;5;5;5;5;5;1;#NULO!;4;4;4;5;5;6;6;6;6;6;6;6;6;6;5;5;5;0;5;0;0;0;1;1;6;5;6;6;5;4;3;4;3;6,92;6,33;4,33;5,17;3,50;6,00;4,80;2,80;5,00;4,80;6,00;4,00;0,40;5,60;3,50
LETR975;Sananduva;E.M.E.I. Mundo Encantado;2;E.M.E.I. Mundo Encantado;1;1;41;2;2;1;0;1;0;0;1;;6,000000000000000;21,000000000000000;20,000000000000000;8;1;1;;1;;;6;6;6;7;6;6;7;6;6;7;6;7;6;5;5;5;5;5;6;7;7;6;6;5;1;1;1;6;6;5;5;6;5;4;1;2;4;5;3;3;5;2;2;3;5;4;2;1;4;5;3;3;5;5;6;5;6;5;5;6;0;5;5;5;0;1;0;0;5;0;0;5;4;5;4;3;3;2;2;2;6,33;5,33;5,00;6,17;6,00;5,33;4,60;4,00;2,20;2,40;4,78;3,20;1,00;4,20;2,25
LEVI961;Sananduva;E.M.E.F. Santa Teresinha;2;E.M.E.F. Santa Teresinha;1;2;38;1;2;0;1;1;0;0;1;;7,000000000000000;18,000000000000000;15,000000000000000;38;1;1;;1;;;7;6;6;6;6;6;5;6;6;6;5;6;6;4;5;6;3;3;6;6;6;7;6;6;1;1;1;6;7;5;4;5;4;3;4;3;4;2;1;3;4;4;3;3;4;4;1;4;3;2;3;4;5;6;6;5;6;6;6;6;6;5;5;5;0;4;1;0;6;0;0;6;6;6;6;6;5;4;5;5;5,92;5,00;4,00;6,17;6,50;4,67;3,80;3,00;2,40;3,40;5,78;3,80;1,40;6,00;4,75
LIAD819;Sananduva;E.M.E.F. Oreste Agostinetto;1;E.M.E.F. Oreste Agostinetto;1;2;#NULO!;2;2;0;1;1;0;0;1;;18,000000000000000;18,000000000000000;40,000000000000000;8;2;1;;1;;;7;7;7;7;7;7;7;7;7;7;6;6;5;6;5;5;5;5;5;5;6;5;6;5;2;2;1;6;6;6;6;6;4;2;3;3;3;3;3;3;3;2;3;3;3;3;2;3;2;3;4;3;5;4;3;4;4;6;5;5;5;5;5;4;4;4;0;1;3;3;3;6;2;3;6;2;4;3;4;4;6,83;5,33;5,00;5,33;6,00;6,00;3,00;2,60;3,00;3,00;4,56;4,40;2,00;3,80;3,75
LICE743;Sananduva;E.M.E.I. Mundo Encantado;1;E.M.E.I. Mundo Encantado;1;1;28;2;2;1;0;0;0;0;1;;2,000000000000000;5,000000000000000;40,000000000000000;8;2;1;;1;;;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;5;5;7;7;7;7;7;7;7;1;1;1;7;7;6;6;6;5;2;4;4;5;4;5;5;5;5;5;5;5;3;3;5;2;2;3;3;5;6;6;6;6;6;5;6;5;5;5;0;0;0;0;0;6;1;0;6;4;5;5;1;5;5;5;5;7,00;7,00;5,67;7,00;7,00;6,00;4,40;3,20;4,00;4,40;5,67;2,00;1,40;4,20;5,00
LIDO730;Sananduva;E.E.E.F. Aléxio Provenzi;2;E.E.E.F. Aléxio Provenzi;1;2;53;2;2;0;0;1;0;0;1;;18,000000000000000;35,000000000000000;20,000000000000000;11;1;1;;1;;;7;7;6;7;7;7;6;7;7;7;6;6;6;5;5;4;5;1;5;5;6;4;5;5;5;2;1;7;6;7;7;6;5;2;1;5;5;3;4;4;4;4;5;4;5;3;4;4;4;4;5;5;6;5;5;6;6;5;5;6;6;6;6;5;6;6;0;1;1;3;3;6;5;6;6;4;3;2;2;2;6,67;5,33;3,33;5,00;6,50;6,67;4,60;3,20;3,80;4,40;5,56;5,80;1,60;5,40;2,25
LODO069;Sananduva;E.M.E.F. Santa Teresinha;2;E.M.E.F. Santa Teresinha;1;2;31;2;2;0;1;1;0;0;1;;9,000000000000000;#NULO!;20,000000000000000;30;1;1;;1;;;7;7;7;7;7;7;7;7;7;7;7;7;6;6;6;6;5;5;6;6;7;6;6;6;1;2;1;7;7;6;6;6;4;3;4;3;5;3;3;4;5;3;3;3;4;3;3;3;4;4;4;4;5;5;4;5;5;5;5;5;5;0;4;4;1;1;0;0;1;0;0;6;5;6;6;5;4;4;4;4;7,00;6,00;5,33;6,17;7,00;6,00;4,40;3,20;3,40;3,40;4,89;2,00;0,20;5,60;4,00
LULE335;Sananduva;E.E.E.F. Angelo Granzotto;1;E.E.E.F. Angelo Granzotto;1;2;37;2;2;0;0;1;0;0;1;;9,000000000000000;13,000000000000000;20,000000000000000;13;2;1;;1;;;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;1;1;1;7;7;6;6;7;4;2;5;5;5;1;5;4;5;5;5;5;4;5;3;5;3;2;5;5;6;6;6;6;6;6;6;6;6;1;1;0;0;0;0;0;6;0;0;7;7;7;7;7;5;5;5;5;7,00;7,00;7,00;7,00;7,00;6,33;4,20;3,00;4,60;4,80;6,00;0,40;1,20;7,00;5,00
MAAL156;Sananduva;E.M.E.I. Tia Salete;1;E.M.E.I. Tia Salete;1;1;52;2;2;1;0;0;0;0;1;;1,500000000000000;18,000000000000000;40,000000000000000;11;2;2;Neoplasia do neto.;1;;;6;7;6;6;7;6;7;7;6;7;6;7;6;7;6;4;6;7;7;7;7;7;6;7;1;2;2;6;6;5;5;6;4;2;3;4;4;2;3;5;5;4;4;4;5;2;2;4;3;3;4;5;6;6;6;6;6;6;6;6;6;4;5;0;0;1;0;1;3;0;0;3;2;1;3;3;1;1;1;2;6,50;6,33;5,67;6,83;6,00;5,33;4,20;2,60;3,20;4,40;6,00;2,00;0,80;2,40;1,25
MAAT953;Sananduva;E.E.E.F. Amélia Raymundi;2;E.E.E.F. Amélia Raymundi;1;2;25;2;6;0;1;0;0;0;1;;3,000000000000000;7,000000000000000;40,000000000000000;30;#NULO!;1;;1;;;7;6;6;7;6;6;5;7;7;7;6;5;5;6;5;2;#NULO!;7;7;6;6;6;5;5;2;2;1;7;6;6;7;6;5;5;2;4;5;5;3;3;5;1;4;5;4;3;3;5;2;3;5;4;5;5;5;5;6;5;6;6;6;4;6;2;0;2;0;1;1;0;0;3;3;6;6;6;4;3;5;5;6,25;5,33;4,50;5,83;6,50;6,33;4,20;3,40;3,40;4,20;5,44;2,80;0,40;4,80;4,25
MAGE649;Sananduva;E.M.E.I. Mundo Encantado;1;E.M.E.I. Mundo Encantado;1;1;25;2;5;1;0;0;0;0;3;;0,200000000000000;#NULO!;30,000000000000000;15;1;1;;1;;;6;7;6;7;6;6;6;7;7;7;6;6;6;6;6;6;5;5;6;7;7;6;7;6;6;6;6;#NULO!;7;5;6;5;5;3;3;4;5;4;3;3;3;3;3;5;4;4;3;3;4;3;4;4;5;5;6;6;5;5;5;6;6;4;5;5;5;5;0;0;5;5;6;5;4;4;6;7;3;3;4;5;6,42;6,00;5,33;6,50;7,00;5,33;4,20;3,40;3,20;3,80;5,44;4,80;3,20;5,20;3,75
MAGU875;Sananduva;E.M.E.F. Gentil A. Tonial;1;E.M.E.F. Gentil A. Tonial;1;2;53;2;1;1;0;1;0;0;1;;17,000000000000000;20,000000000000000;40,000000000000000;27;1;1;;2;10;Enxaqueca crônica.;7;6;6;6;5;5;5;5;4;5;6;5;5;6;3;4;5;5;5;6;6;4;5;4;2;2;2;5;5;5;5;5;5;4;4;3;4;2;4;2;3;4;2;2;3;2;2;3;3;2;3;4;3;3;5;2;0;6;5;#NULO!;5;5;3;5;3;1;0;0;0;0;0;2;2;4;2;2;4;3;3;3;5,42;4,67;4,67;5,00;5,00;5,00;3,60;2,80;3,00;2,80;3,63;3,40;0,00;2,40;3,25
MAJO154;Sananduva;E.M.E.F. Santa Teresinha;1;E.M.E.F. Santa Teresinha;1;2;35;2;1;0;0;1;0;0;1;;2,000000000000000;12,000000000000000;20,000000000000000;30;1;1;;1;;;7;7;6;7;7;6;6;6;6;6;6;7;7;6;3;5;3;2;6;6;6;7;6;7;1;1;1;6;3;6;6;7;5;4;3;5;5;4;3;5;5;4;2;4;5;3;4;2;5;4;4;4;5;6;5;6;6;6;5;6;6;5;5;1;1;3;1;0;3;0;1;6;6;5;6;6;5;5;4;5;6,42;5,33;3,33;6,33;4,50;6,33;5,00;3,80;3,20;4,00;5,67;3,00;1,00;5,80;4,75
MAJO971;Sananduva;E.M.E.F. Eldy Pansera;2;E.M.E.F. Eldy Pansera;1;2;26;2;1;0;1;0;0;0;1;;2,000000000000000;7,000000000000000;40,000000000000000;30;1;1;;1;;;7;6;6;6;4;4;4;5;5;5;4;4;4;4;6;4;6;5;4;4;4;4;4;4;2;2;2;6;5;2;2;2;5;2;1;2;2;3;2;2;2;4;3;2;4;4;2;5;3;3;4;2;5;5;4;4;3;5;4;2;5;2;5;4;5;4;1;1;1;4;4;6;4;6;6;6;4;3;3;3;5,00;4,67;5,00;4,00;5,50;2,00;3,20;3,20;2,40;2,60;4,11;4,00;2,20;5,60;3,25
MALU087;Sananduva;E.M.E.F. Santa Teresinha;1;E.M.E.F. Santa Teresinha;1;2;50;2;2;1;0;1;0;0;1;;29,000000000000000;29,000000000000000;40,000000000000000;50;1;1;;2;10;Cuidados de parente.;6;6;6;6;6;6;6;6;6;6;6;6;6;6;2;6;6;6;6;6;6;6;6;6;2;2;2;6;6;6;6;6;5;4;5;4;5;3;5;4;5;3;4;4;5;5;4;5;4;4;4;5;6;6;6;6;6;6;6;6;5;0;5;1;0;0;0;0;1;0;0;7;2;3;7;6;5;5;5;5;6,00;4,67;6,00;6,00;6,00;6,00;4,80;3,80;4,40;4,40;5,89;1,20;0,20;5,00;5,00
MALU541;Sananduva;E.M.E.F. Santa Teresinha;2;E.M.E.F. Santa Teresinha;1;2;34;2;2;0;1;1;0;0;1;;0,200000000000000;13,000000000000000;35,000000000000000;#NULO!;1;1;;2;1;Gripe.;7;7;7;7;7;7;7;7;7;7;7;7;6;6;7;5;1;1;6;6;6;7;7;6;1;2;1;7;7;6;4;6;4;4;1;4;5;3;2;5;5;4;5;4;3;4;2;5;5;4;5;2;5;4;5;5;5;5;6;6;6;5;6;1;0;1;5;0;0;3;3;6;5;5;6;2;4;3;4;3;7,00;6,33;2,33;6,33;7,00;5,33;4,40;3,80;3,00;4,00;5,22;2,60;2,20;4,80;3,50
MAVA046;Sananduva;E.M.E.F. Santa Teresinha;2;E.M.E.F. Santa Teresinha;1;2;26;2;1;1;1;1;0;0;1;;2,000000000000000;5,000000000000000;20,000000000000000;#NULO!;1;1;;1;;;7;7;7;7;1;7;7;7;7;7;7;7;7;7;1;5;7;7;7;7;7;7;7;7;1;1;1;7;7;7;7;6;5;5;5;5;5;5;5;5;5;5;4;5;5;5;3;5;4;5;4;5;6;6;6;6;6;6;6;6;6;1;3;1;0;1;0;0;0;0;0;7;7;7;7;7;5;5;5;5;6,50;5,00;6,33;7,00;7,00;6,67;4,80;5,00;4,20;5,00;6,00;1,20;0,00;7,00;5,00
MAVI070;Sananduva;E.M.E.F. Eldy Pansera;2;E.M.E.F. Eldy Pansera;1;2;36;2;2;0;1;0;1;0;;;8,000000000000000;15,000000000000000;54,000000000000000;30;1;1;;1;;;7;7;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;2;6;6;6;6;6;6;2;2;2;6;3;5;2;2;5;2;1;1;5;2;2;3;5;5;1;5;5;5;1;5;3;3;5;5;3;3;3;3;3;6;3;3;0;5;6;5;3;3;3;3;3;0;0;2;2;4;4;2;4;3;3;3;6,17;6,00;4,67;6,00;4,50;3,00;4,60;3,40;2,00;3,80;3,00;4,40;1,80;2,80;3,25
MIJM860;Sananduva;E.E.E.F. José Fachinello Sobrinho;1;E.E.E.F. José Fachinello Sobrinho;1;2;59;2;#NULO!;0;0;1;0;0;1;;17,000000000000000;17,000000000000000;20,000000000000000;14;1;1;;1;;;6;6;6;6;6;6;6;6;6;6;6;6;6;6;5;4;5;6;6;6;6;6;6;6;1;1;1;6;6;6;6;6;4;2;3;4;4;4;4;4;4;1;5;3;4;3;2;3;4;4;4;4;5;5;5;5;5;5;5;5;5;0;4;#NULO!;0;0;0;0;6;0;0;6;4;6;6;6;3;3;3;3;6,00;5,67;5,00;6,00;6,00;6,00;4,00;2,80;3,60;3,60;5,00;1,00;1,20;5,60;3,00
NAAV881;Sananduva;E.M.E.F. Santa Teresinha;1;E.M.E.F. Santa Teresinha;1;2;56;2;2;0;1;0;0;0;1;;2,000000000000000;19,000000000000000;20,000000000000000;30;1;1;;2;2;Disfunção de vertebras.;7;7;7;7;7;7;5;6;7;7;7;7;7;6;5;5;5;2;6;6;4;4;4;5;2;5;4;7;7;5;7;7;4;3;2;4;5;4;3;3;5;3;2;4;5;4;1;4;4;3;5;4;5;1;5;1;1;1;2;2;0;6;6;1;5;6;1;6;1;6;1;4;4;3;6;3;3;2;2;3;6,75;6,00;4,00;4,83;7,00;6,33;4,60;3,40;2,60;3,80;2,00;4,80;3,00;4,00;2,50
NEAN375;Sananduva;Escola Estadual Sananduva;1;Escola Estadual Sananduva;1;3;35;1;2;0;1;0;1;0;3;;4,000000000000000;6,000000000000000;40,000000000000000;57;1;1;;1;;;7;7;7;7;1;7;7;7;7;7;7;7;7;7;6;6;6;6;6;6;6;6;6;6;1;2;2;7;7;7;7;7;5;2;4;5;4;4;2;5;5;3;2;5;5;3;4;5;4;4;4;4;5;6;6;6;6;6;6;6;5;1;4;3;3;3;0;0;5;0;1;6;4;5;6;5;3;3;3;3;6,50;6,67;6,00;6,00;7,00;7,00;4,60;3,20;3,20;4,80;5,78;2,80;1,20;5,20;3,00
NEER391;Sananduva;E.M.E.I. Mundo Encantado;1;E.M.E.I. Mundo Encantado;1;1;52;2;2;1;0;0;0;0;1;;8,000000000000000;8,000000000000000;16,000000000000000;26;1;1;;2;15;Diabetes, coluna.;7;7;7;7;7;7;7;7;7;7;7;7;7;7;2;7;2;2;7;6;7;7;7;7;1;1;1;7;7;7;7;6;5;1;3;3;5;1;5;3;4;1;3;5;5;1;5;5;4;1;4;4;6;6;6;6;6;6;6;6;6;0;0;0;0;0;0;0;0;0;0;7;7;7;7;7;1;2;1;1;7,00;5,33;3,67;6,83;7,00;6,67;4,60;1,00;4,00;4,00;6,00;0,00;0,00;7,00;1,25
NEJL403;Sananduva;Escola Estadual Sananduva;2;Escola Estadual Sananduva;1;3;49;2;2;0;1;0;1;0;1;;23,000000000000000;21,000000000000000;60,000000000000000;57;2;1;;1;;;7;7;7;6;6;6;7;7;7;7;7;7;6;6;5;6;7;6;6;6;7;7;6;6;3;3;4;7;7;6;6;7;5;4;4;4;5;4;3;4;4;3;4;3;4;4;3;3;2;3;4;4;5;5;5;5;5;5;5;6;6;5;5;5;6;5;1;1;6;6;6;5;5;6;5;6;4;3;4;3;6,75;5,67;6,33;6,33;7,00;6,33;4,00;3,60;3,60;3,60;5,22;5,20;4,00;5,40;3,50
NEJU435;Sananduva;E.M.E.F. Gentil A. Tonial;1;E.M.E.F. Gentil A. Tonial;1;2;38;2;2;0;1;1;0;0;1;;7,000000000000000;20,000000000000000;40,000000000000000;27;1;1;;1;;;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;1;5;1;7;7;7;7;7;5;1;5;5;5;1;5;5;5;5;5;5;5;5;5;5;4;4;5;5;6;6;6;6;6;6;6;6;6;0;0;0;0;0;0;0;0;0;0;7;6;7;7;4;5;5;5;5;7,00;7,00;7,00;7,00;7,00;7,00;4,80;3,20;5,00;5,00;6,00;0,00;0,00;6,20;5,00
NIAD015;Sananduva;E.M.E.F. Santa Teresinha;1;E.M.E.F. Santa Teresinha;1;2;35;2;2;0;0;1;0;0;1;;7,000000000000000;7,000000000000000;40,000000000000000;38;2;1;;1;;;6;6;6;6;6;6;6;6;6;6;6;7;6;6;6;6;6;6;6;6;6;5;6;6;2;2;2;6;6;6;6;6;5;#NULO!;4;4;4;1;4;3;5;2;5;5;4;2;4;4;3;2;4;4;6;6;6;6;6;6;6;6;6;1;5;0;0;0;0;0;0;0;0;6;6;6;6;6;4;4;4;4;6,08;6,00;6,00;5,83;6,00;6,00;4,20;1,75;4,20;4,00;6,00;1,20;0,00;6,00;4,00
NIAD932;Sananduva;E.M.E.F. Gentil A. Tonial;1;E.M.E.F. Gentil A. Tonial;1;2;35;2;2;1;0;1;0;0;1;;10,000000000000000;10,000000000000000;40,000000000000000;27;1;1;;2;180;Licença gestante.;7;7;7;7;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;7;#NULO!;2;2;6;6;6;6;6;5;4;4;5;5;2;4;4;4;3;2;4;5;5;1;2;3;3;4;4;6;6;6;6;6;6;6;6;6;5;5;1;1;1;0;0;1;0;1;6;2;6;5;5;5;5;5;5;6,33;6,00;6,00;6,17;6,00;6,00;4,40;3,40;3,00;3,80;6,00;2,60;0,40;4,80;5,00
NIOS634;Sananduva;Escola Estadual Sananduva;1;Escola Estadual Sananduva;1;3;47;2;2;0;0;0;1;0;1;;9,000000000000000;21,000000000000000;40,000000000000000;57;1;1;;2;20;paralisia na corda vocal;7;7;7;7;6;7;6;7;7;7;6;7;6;6;5;2;5;6;6;6;7;6;7;7;2;2;2;7;6;6;6;6;4;4;3;5;4;4;2;4;5;4;3;3;4;3;3;4;4;3;4;3;5;6;5;5;5;5;6;6;5;3;3;2;0;1;0;0;0;0;0;6;6;6;6;6;4;3;3;3;6,75;5,67;4,33;6,50;6,50;6,00;4,20;3,60;3,00;3,80;5,33;1,80;0,00;6,00;3,25
NOGI455;Sananduva;E.M.E.F. Gentil A. Tonial;2;E.M.E.F. Gentil A. Tonial;1;2;31;2;2;0;1;0;0;0;1;;0,500000000000000;5,000000000000000;20,000000000000000;27;1;2;Cuidados com familiar.;2;7;Cuidados pós cirurgico.;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;6;5;5;6;6;6;6;5;5;1;1;1;6;6;5;5;6;5;2;3;3;5;2;1;4;5;5;2;3;5;3;1;4;3;3;5;3;5;4;6;5;5;6;5;6;6;5;6;5;2;2;0;1;5;1;0;6;5;6;6;5;4;2;3;2;7,00;7,00;5,33;5,67;6,00;5,33;4,60;3,00;2,40;3,40;5,33;4,00;1,40;5,60;2,75
ODOV904;Sananduva;E.M.E.F. Eldy Pansera;1;E.M.E.F. Eldy Pansera;1;2;40;2;1;0;0;1;0;0;1;;4,000000000000000;#NULO!;20,000000000000000;13;1;#NULO!;;1;1;;7;7;7;7;7;7;7;7;7;7;7;7;7;7;3;3;3;6;7;7;7;6;6;6;1;1;1;7;7;6;6;6;4;1;3;4;4;1;2;2;4;1;1;2;4;1;1;1;5;3;4;4;5;5;6;5;5;5;5;6;6;5;6;5;0;5;0;0;6;0;0;5;2;5;5;5;4;4;4;4;7,00;5,67;4,00;6,50;7,00;6,00;4,20;1,40;2,20;2,60;5,33;4,20;1,20;4,40;4,00
OLID299;Sananduva;E.M.E.F. Santa Teresinha;1;E.M.E.F. Santa Teresinha;1;2;#NULO!;2;1;0;1;1;0;0;1;;13,000000000000000;13,000000000000000;20,000000000000000;#NULO!;1;1;;2;3;Problemas de garganta.;6;7;7;7;7;7;7;7;7;7;7;7;7;6;2;5;6;6;6;6;6;6;5;5;2;2;#NULO!;6;6;5;5;5;4;3;5;4;4;1;2;4;5;2;2;2;5;3;1;4;4;2;3;3;5;4;3;5;4;6;5;3;6;5;5;5;3;4;0;1;3;0;0;5;6;4;6;6;2;2;3;2;6,92;5,00;5,67;5,67;6,00;5,00;4,40;2,20;2,60;3,40;4,56;4,40;0,80;5,40;2,25
OLSE204;Sananduva;E.E.E.F. Amélia Raymundi;1;E.E.E.F. Amélia Raymundi;1;2;52;2;2;0;1;0;0;0;1;;6,000000000000000;34,000000000000000;40,000000000000000;40;1;1;;1;;;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;5;7;7;7;7;7;7;7;#NULO!;2;7;7;7;7;5;5;4;5;4;4;4;4;4;4;3;2;4;4;3;1;4;5;1;3;4;6;6;6;6;6;6;6;6;6;1;1;0;0;0;0;0;0;0;0;6;6;7;6;4;4;4;4;5;7,00;7,00;6,33;7,00;7,00;6,33;4,40;3,00;3,00;4,00;6,00;0,40;0,00;5,80;4,25
OLSE375;Sananduva;E.E.E.F. Angelo Granzotto;1;E.E.E.F. Angelo Granzotto;1;2;48;2;2;0;1;1;0;0;1;;20,000000000000000;27,000000000000000;40,000000000000000;12;2;1;;1;;;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;6;7;7;7;7;7;7;7;7;1;1;1;7;7;6;7;7;5;1;5;5;5;1;4;4;5;1;3;4;5;3;1;5;5;2;4;5;6;6;6;6;6;6;6;6;6;1;1;1;0;1;0;0;1;0;0;7;6;7;7;6;4;5;5;5;7,00;7,00;6,67;7,00;7,00;6,67;5,00;1,60;3,40;4,60;6,00;0,80;0,20;6,60;4,75
PIAF921;Sananduva;E.E.E.F. Angelo Granzotto;1;E.E.E.F. Angelo Granzotto;1;2;35;2;7;0;1;0;0;0;1;;9,000000000000000;13,000000000000000;20,000000000000000;13;1;1;;1;;;7;7;7;7;7;7;6;7;7;7;6;6;6;5;6;7;7;7;7;6;6;6;6;5;1;1;1;7;7;5;5;5;5;4;4;5;5;3;3;5;5;3;4;4;5;3;3;4;5;3;3;4;6;6;6;6;6;5;6;6;5;0;1;0;0;0;0;0;1;0;0;5;5;5;5;4;5;4;4;4;6,75;5,67;7,00;6,00;7,00;5,00;5,00;3,20;3,40;4,40;5,78;0,20;0,20;4,80;4,25
REAN588;Sananduva;E.M.E.F. Eldy Pansera;1;E.M.E.F. Eldy Pansera;1;2;49;2;2;0;1;1;0;0;1;;0,500000000000000;25,000000000000000;20,000000000000000;27;1;1;;1;;;7;6;6;6;7;6;5;6;6;7;6;6;6;6;6;5;6;6;5;5;6;5;5;4;2;3;2;6;6;5;5;6;4;2;5;4;5;3;2;3;5;3;4;5;4;2;2;4;2;1;4;4;5;5;5;5;6;5;6;6;0;0;3;1;1;1;0;1;0;1;0;6;5;6;6;6;3;3;2;3;6,17;6,00;5,67;5,00;6,00;5,33;4,00;2,20;3,40;4,00;4,78;1,20;0,40;5,80;2,75
REOD;Sananduva;E.M.E.I. Tia Noemia;1;E.M.E.I. Tia Noemia;1;1;55;2;2;1;0;0;0;0;1;;4,000000000000000;5,000000000000000;40,000000000000000;10;1;1;;1;;;7;7;7;7;6;7;7;6;6;6;7;7;7;7;7;7;6;6;7;7;7;7;6;6;1;1;1;7;7;6;6;6;5;3;5;5;4;3;3;4;4;4;3;4;5;4;3;4;4;4;4;4;5;6;6;6;6;5;5;6;6;0;5;1;0;0;0;0;0;0;0;6;4;6;7;1;3;3;4;3;6,67;7,00;6,33;6,67;7,00;6,00;4,40;3,60;3,60;4,20;5,67;1,20;0,00;4,80;3,25
ROAD674;Sananduva;E.M.E.F. Santa Teresinha;1;E.M.E.F. Santa Teresinha;1;2;34;2;2;0;1;0;0;0;1;;8,000000000000000;10,000000000000000;40,000000000000000;30;1;1;;1;;;6;6;6;6;6;6;6;6;6;6;5;6;2;5;1;1;3;4;4;6;4;4;4;4;4;4;4;6;4;4;4;4;5;4;5;3;4;4;4;5;2;4;1;2;2;2;1;2;5;3;4;2;1;1;0;1;0;1;1;6;6;6;6;6;6;6;1;6;6;6;6;4;4;4;7;6;5;4;4;4;5,92;2,67;2,67;4,33;5,00;4,00;3,60;3,40;3,00;2,80;1,89;6,00;5,00;5,00;4,25
RODO087;Sananduva;Escola Estadual Sananduva;1;Escola Estadual Sananduva;1;3;53;1;2;0;1;1;0;0;1;;18,000000000000000;31,000000000000000;40,000000000000000;57;2;1;;1;;;6;6;6;6;4;6;4;2;6;6;6;6;6;2;3;5;3;6;6;6;6;6;#NULO!;2;3;5;3;6;6;6;6;6;5;5;4;5;5;5;4;4;5;5;5;5;5;5;4;4;5;5;5;4;6;6;6;6;6;6;6;6;5;6;5;0;0;1;0;0;1;0;0;6;2;4;6;7;4;3;4;3;5,33;3,67;4,67;5,20;6,00;6,00;5,00;5,00;4,40;4,40;5,89;2,40;0,20;5,00;3,50
ROJO271;Sananduva;E.M.E.F. Santa Teresinha;1;E.M.E.F. Santa Teresinha;1;2;51;2;#NULO!;0;0;1;0;0;1;;4,000000000000000;31,000000000000000;40,000000000000000;38;2;1;;2;4;Cuidados com meu pai.;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;1;1;1;7;7;7;6;7;5;1;5;5;5;1;5;5;5;1;4;5;5;1;5;5;1;1;5;5;6;6;6;6;6;6;6;6;6;3;1;0;0;1;0;0;0;0;0;7;6;6;6;6;3;3;5;3;7,00;7,00;7,00;7,00;7,00;6,67;4,20;1,00;4,80;5,00;6,00;1,00;0,00;6,20;3,50
