Código;Município;escola1;Numero_escolas_trabalha;Escola_resp_Quest;Tipo_escola;Niveis_escola;Idade;Sexo;Formação;Área_Ed_Inf;Área_EF_finais;Área_EF_iniciais;Área_Ens_Médio;Área_Ens_Téc;Contrato;Outro_qual;Tempo_Escola;Tempo_profissão;Hrs_semanais;Numero_professores;Supervisiona;Licença_2semanas;Porquê_A;Licença_ano;Quantotempo;Porquê_B;trab1;trab2;trab3;trab4;trab5;trab6;trab7;trab8;trab9;trab10;trab11;trab12;trab13;trab14;trab15;trab16;trab17;trab18;trab19;trab20;trab21;trab22;trab23;trab24;trab25;trab26;trab27;trab28;trab29;trab30;trab31;trab32;atitrab1;atitrab2;atitrab3;atitrab4;atitrab5;atitrab6;atitrab7;atitrab8;atitrab9;atitrab10;atitrab11;atitrab12;atitrab13;atitrab14;atitrab15;atitrab16;atitrab17;atitrab18;atitrab19;atitrab20;be1;be2;be3;be4;be5;be6;be7;be8;be9;be10;be11;be12;be13;be14;be15;be16;be17;be18;be19;bes1;bes2;bes3;bes4;bes5;saude1;saude2;saude3;saude4;MPS;IPPS;IOPS;ISP;CAFC;VSP;ARE;DED;ARS;AED;Engagement;Exaustao;Cinismo;SCV;Saude
JUJO965;Passo Fundo;Escola Notre Dame Menino Jesus;2;Escola Notre Dame Menino Jesus;3;5;37;2;3;0;1;0;0;0;1;;13,00;20,00;20,0;60;1;1;;1;;;7;7;7;7;7;7;7;7;7;7;7;7;7;7;6;7;7;7;7;7;6;7;7;7;1;1;1;7;7;6;6;7;5;4;4;4;4;3;4;3;4;2;4;4;4;3;3;3;3;2;3;4;5;5;5;5;6;6;6;6;6;4;4;4;0;1;0;0;0;0;0;6;4;6;6;5;5;5;5;5;7,00;6,67;7,00;6,83;7,00;6,33;4,00;2,80;3,60;3,60;5,56;2,60;0,00;5,40;5,00
LANO046;Passo Fundo;Escola Notre Dame Menino Jesus;2;Escola Notre Dame Menino Jesus;3;5;23;2;1;0;0;1;0;0;1;;1,00;1,00;10,0;60;2;1;;1;;;7;7;7;7;7;7;7;6;7;7;7;7;7;7;5;7;7;7;7;7;6;6;6;6;1;1;1;4;4;#NULO!;6;6;5;4;3;3;5;5;4;4;3;4;4;4;4;5;5;5;3;1;5;5;6;6;6;6;6;6;6;6;6;6;3;0;4;0;0;0;0;0;0;7;7;7;7;7;3;4;4;5;6,92;6,33;7,00;6,33;4,00;6,00;4,00;3,80;4,20;4,20;6,00;2,60;0,00;7,00;4,00
SAGI;Passo Fundo;Escola Notre Dame Menino Jesus;1;Escola Notre Dame Menino Jesus;3;5;27;2;2;1;0;0;0;0;1;;2,00;12,00;25,0;60;2;1;;2;1 DIA;FEBRE;7;7;7;7;6;7;7;7;7;7;7;7;7;7;6;6;6;6;7;6;6;6;6;6;6;6;5;7;6;6;5;5;4;5;5;5;5;4;5;4;5;4;4;4;4;4;5;5;3;2;5;5;6;6;6;6;6;6;6;6;6;6;5;2;2;2;1;0;0;0;0;6;6;6;6;6;4;4;4;4;6,92;6,67;6,00;6,17;6,50;5,33;4,20;3,80;4,80;4,60;6,00;3,40;0,20;6,00;4,00
TEOR461;Passo Fundo;Escola Notre Dame Menino Jesus;2;Escola Notre Dame Menino Jesus;3;5;30;2;2;1;0;1;0;0;1;;10,00;12,00;50,0;60;2;1;;1;;;5;7;7;7;7;7;7;7;7;7;7;7;7;7;7;3;3;6;7;7;7;7;7;7;1;1;1;7;7;7;7;7;4;#NULO!;4;4;4;2;1;4;4;4;4;1;4;3;1;4;4;1;2;4;6;6;6;6;6;6;6;6;6;1;1;0;0;0;0;0;1;0;0;6;6;7;6;7;4;5;5;3;6,83;7,00;4,00;7,00;7,00;7,00;4,00;2,50;2,40;3,40;6,00;0,40;0,20;6,40;4,25
GIAL558;Passo Fundo;Escola Notre Dame Menino Jesus;1;Escola Notre Dame Menino Jesus;3;5;28;2;6;0;0;1;0;0;1;;0,08;2,00;22,0;60;1;1;;1;;;7;6;7;7;6;7;6;7;7;7;6;6;7;5;5;5;7;7;7;7;7;6;7;7;1;1;1;7;7;6;6;7;5;3;5;3;5;3;2;2;5;3;5;3;4;5;1;5;2;3;5;4;5;6;6;5;5;1;6;6;6;5;5;2;1;1;0;0;0;0;0;7;4;6;6;6;5;5;5;5;6,58;5,67;6,33;6,83;7,00;6,33;4,20;3,40;3,60;3,40;5,11;2,80;0,00;5,80;5,00
MAJO484;Passo Fundo;Escola Notre Dame Menino Jesus;2;Escola Notre Dame Menino Jesus;3;5;31;1;1;1;0;1;0;0;1;;1,00;5,00;24,0;60;2;1;;1;;;7;7;7;7;7;7;7;7;7;7;7;7;7;6;6;7;7;7;7;7;7;6;7;7;1;1;1;7;6;6;6;6;5;4;4;4;4;1;1;4;4;1;4;4;4;1;4;4;4;4;4;4;5;6;6;5;6;6;6;6;6;6;6;3;0;1;0;0;5;0;0;7;7;7;7;7;4;4;4;3;7,00;6,33;7,00;6,83;6,50;6,00;4,20;2,20;3,40;4,00;5,78;3,20;1,00;7,00;3,75
CAFA041;Passo Fundo;Escola Notre Dame Menino Jesus;1;Escola Notre Dame Menino Jesus;3;5;24;1;7;0;1;0;0;0;1;;2,00;4,00;4,0;60;1;1;;1;;;7;7;7;7;7;7;7;7;7;7;7;7;7;7;5;6;7;7;7;7;6;6;5;5;1;1;1;6;7;4;4;4;4;3;3;3;5;3;3;3;5;3;3;5;4;3;3;5;3;3;3;3;5;5;4;4;5;6;4;6;6;3;5;4;3;4;0;0;6;0;0;6;4;4;5;7;4;3;3;4;7,00;6,33;6,67;6,00;6,50;4,00;4,20;3,00;3,00;3,80;5,00;3,80;1,20;5,20;3,50
HEPE075;Passo Fundo;Escola Notre Dame Menino Jesus;1;Escola Notre Dame Menino Jesus;3;5;49;2;2;1;0;0;0;0;1;;12,00;#NULO!;26,0;60;2;1;;1;;;7;7;7;7;7;7;7;7;7;7;7;7;7;7;6;7;7;7;7;7;7;7;7;7;2;2;2;7;7;6;6;6;5;5;5;5;5;5;5;5;5;4;5;5;5;5;4;5;#NULO!;4;3;3;6;6;6;6;6;6;6;6;6;4;4;3;2;2;0;0;0;0;0;5;5;5;5;5;5;4;4;3;7,00;6,67;7,00;7,00;7,00;6,00;5,00;4,60;4,40;4,60;6,00;3,00;0,00;5,00;4,00
MAAN379;Passo Fundo;Escola Notre Dame Menino Jesus;1;Escola Notre Dame Menino Jesus;3;5;34;2;2;0;0;1;0;0;1;;7,00;10,00;22,0;60;1;1;;1;;;6;7;7;7;7;7;7;7;7;7;7;7;7;6;6;6;5;5;6;5;7;7;7;6;1;1;1;5;5;5;5;5;5;#NULO!;2;4;4;2;1;3;5;3;3;3;5;3;2;3;4;1;2;2;5;5;5;5;6;1;5;6;5;1;1;1;1;1;0;0;1;0;0;6;6;6;2;6;4;4;4;4;6,92;6,33;5,33;6,33;5,00;5,00;4,60;2,25;2,00;3,00;4,78;1,00;0,20;5,20;4,00
NEDE225;Passo Fundo;Escola Notre Dame Menino Jesus;2;Escola Notre Dame Menino Jesus;3;5;41;2;2;1;1;0;0;0;1;;1,00;17,00;10,0;#NULO!;1;1;;2;10 DIAS;CIRURGIA DA VESICULA;7;6;7;7;7;7;6;7;6;6;7;7;6;6;5;5;5;5;5;4;4;5;5;4;3;2;2;7;6;5;5;5;5;3;4;4;4;3;5;3;4;4;4;4;3;3;4;4;4;2;3;4;6;5;5;5;5;5;5;6;6;3;5;2;1;1;6;6;#NULO!;2;0;6;6;6;6;6;5;4;4;4;6,67;5,67;5,00;4,50;6,50;5,00;4,00;3,00;4,00;3,80;5,33;2,40;3,50;6,00;4,25
ARJO086;Passo Fundo;Escola Notre Dame Menino Jesus;2;Escola Notre Dame Menino Jesus;3;5;40;2;1;0;1;0;0;0;1;;2,00;10,00;10,0;#NULO!;1;1;;1;;;7;7;7;7;7;7;7;7;7;7;6;6;7;7;7;6;6;7;6;6;6;6;6;6;1;1;1;6;6;6;6;6;4;3;4;5;5;4;5;4;5;2;4;4;4;1;4;5;2;2;5;5;6;6;6;6;6;5;5;6;6;6;4;0;1;0;0;0;0;0;0;3;3;3;6;5;2;5;4;2;6,83;7,00;6,33;6,00;6,00;6,00;4,00;2,40;4,40;4,60;5,78;2,20;0,00;4,00;3,25
MAAN379;Passo Fundo;Escola Notre Dame Menino Jesus;2;Escola Notre Dame Menino Jesus;3;5;33;2;2;1;0;0;0;0;1;;5,00;18,00;25,0;60;1;1;;2;5 DIAS;VIROSES E FALTA DE VOZ;7;7;7;7;7;7;7;7;7;7;6;6;6;6;5;5;6;5;7;7;7;7;7;7;4;4;4;7;7;7;7;7;4;3;4;4;4;3;2;4;4;2;4;2;4;4;3;2;2;3;3;4;5;5;5;4;5;6;5;5;6;5;5;5;6;6;2;2;4;0;0;6;5;5;6;2;5;4;3;4;6,83;5,67;5,33;7,00;7,00;7,00;3,60;3,00;3,20;3,20;5,11;5,40;1,60;4,80;4,00
CALA409;Passo Fundo;Escola Notre Dame Menino Jesus;1;Escola Notre Dame Menino Jesus;3;5;28;2;8;0;0;1;0;0;1;;4,00;#NULO!;22,0;60;1;1;;2;30 DIAS;ABORTO, CIRURGIA;7;7;7;7;7;7;7;7;7;7;6;7;7;7;7;5;5;5;7;7;6;6;6;7;2;2;2;5;6;5;5;5;5;1;5;5;5;1;5;5;5;2;3;4;5;2;4;5;2;2;4;5;5;4;3;3;5;6;5;6;6;6;6;5;6;6;3;3;6;0;0;2;2;3;3;2;2;2;2;2;6,92;7,00;5,00;6,50;5,50;5,00;4,40;1,60;4,20;4,80;4,78;5,80;2,40;2,40;2,00
SIAI041;Passo Fundo;Escola Notre Dame Menino Jesus;2;Escola Notre Dame Menino Jesus;3;5;23;1;7;0;0;1;0;0;1;;4,00;6,00;15,0;60;1;1;;1;;;7;7;7;7;7;7;7;7;7;7;7;6;7;7;7;7;6;6;7;6;6;7;7;7;1;1;1;7;6;7;6;7;5;3;4;5;5;3;3;5;5;3;4;5;5;4;4;5;5;2;5;5;4;5;3;3;6;4;3;6;5;6;6;3;5;4;0;0;3;1;1;6;6;6;6;5;3;2;2;2;6,92;7,00;6,33;6,67;6,50;6,67;5,00;3,00;4,00;5,00;4,33;4,80;1,00;5,80;2,25
GEWA406;Passo Fundo;Escola Notre Dame Menino Jesus;1;Escola Notre Dame Menino Jesus;3;5;24;2;1;1;0;0;0;0;2;;2,00;8,00;25,0;60;1;1;;1;;;7;6;7;7;7;6;7;6;7;7;5;7;7;7;2;2;4;7;7;6;7;5;6;6;1;1;1;5;5;5;7;7;4;4;4;4;4;4;4;3;5;3;4;4;5;2;2;2;3;3;5;5;6;6;6;6;6;5;6;6;1;0;2;0;0;0;0;0;0;0;0;6;6;6;6;4;4;4;4;4;6,58;5,33;4,33;6,17;5,00;6,33;4,20;3,20;3,80;3,60;5,33;0,40;0,00;5,60;4,00
LUJO731;Passo Fundo;Escola Notre Dame Menino Jesus;2;Escola Notre Dame Menino Jesus;3;5;45;1;1;0;1;1;0;0;1;;13,00;21,00;10,0;60;1;1;;1;;;5;6;6;6;6;6;6;6;6;6;6;6;6;5;5;6;5;5;6;5;6;6;6;6;1;1;1;6;6;7;5;6;4;3;2;3;3;3;2;2;3;2;2;2;4;2;2;2;3;3;4;3;5;5;4;3;6;6;5;6;5;3;5;5;6;5;0;0;5;5;6;5;5;5;5;5;3;3;3;3;5,92;5,33;5,33;5,83;6,00;6,00;3,40;2,60;2,40;2,40;5,00;4,80;3,20;5,00;3,00
ESJO914;Passo Fundo;Escola Notre Dame Menino Jesus;2;Escola Notre Dame Menino Jesus;3;5;34;1;2;0;1;1;0;0;1;;12,00;10,00;20,0;60;1;1;;1;;;7;7;7;7;7;7;7;7;7;7;7;7;7;6;6;5;7;5;7;7;7;7;7;7;1;1;1;6;6;6;6;6;5;5;3;3;4;5;2;3;3;4;4;3;5;2;3;3;3;4;3;4;6;6;5;5;5;5;6;6;5;1;2;2;0;0;0;0;0;0;0;5;5;6;5;5;5;5;5;5;7,00;6,33;5,67;7,00;6,00;6,00;4,00;4,00;3,00;3,20;5,44;1,00;0,00;5,20;5,00
MAEV094;Passo Fundo;Escola Notre Dame Menino Jesus;1;Escola Notre Dame Menino Jesus;3;5;37;2;6;1;0;0;0;0;1;;7,00;13,00;25,0;#NULO!;1;1;;1;;;7;7;7;7;7;7;7;7;7;7;7;7;7;6;5;6;6;6;7;7;6;6;6;6;1;1;1;2;5;5;5;6;4;3;1;1;#NULO!;3;1;1;5;3;4;4;4;3;1;1;3;2;4;4;5;6;5;6;6;5;5;6;5;2;3;2;0;0;0;0;0;0;0;6;6;6;5;5;4;4;4;4;7,00;6,00;6,00;6,33;3,50;5,33;4,00;2,80;2,20;2,20;5,44;1,40;0,00;5,60;4,00
MAPE468;Passo Fundo;Escola Notre Dame Menino Jesus;1;Escola Notre Dame Menino Jesus;3;5;31;1;2;1;1;1;0;0;1;;10,00;8,00;28,0;60;2;1;;1;;;7;7;7;7;7;7;7;7;7;7;7;7;7;7;4;6;7;7;7;7;7;7;5;7;1;1;1;7;7;7;7;7;5;4;2;5;5;4;2;4;5;3;3;2;5;3;5;3;3;3;4;5;6;6;6;6;6;6;6;6;6;1;5;1;1;0;6;0;3;0;0;7;7;7;7;7;5;5;5;5;7,00;6,00;6,67;6,67;7,00;7,00;4,60;3,40;3,20;3,80;6,00;1,60;1,80;7,00;5,00
MARO381;Passo Fundo;Escola Notre Dame Menino Jesus;1;Escola Notre Dame Menino Jesus;3;5;30;2;2;0;0;1;0;0;1;;0,25;13,00;22,0;60;1;1;;1;;;7;7;7;7;7;7;7;7;7;7;7;7;7;6;6;4;4;4;7;7;7;7;7;7;2;2;2;7;7;6;6;6;5;2;1;1;5;2;3;4;4;3;1;5;5;4;4;5;3;3;4;4;5;6;5;5;6;6;6;6;5;5;5;5;5;5;0;0;5;1;1;6;3;3;3;2;5;4;4;4;7,00;6,33;4,00;7,00;7,00;6,00;4,40;2,80;2,60;3,80;5,56;5,00;1,40;3,40;4,25
DAPA909;Passo Fundo;Escola Notre Dame Menino Jesus;2;Escola Notre Dame Menino Jesus;3;5;29;1;1;0;0;1;1;0;1;;5,00;7,00;30,0;60;2;1;;1;;;7;7;7;7;7;7;5;7;7;7;5;5;6;7;4;4;5;6;7;6;6;5;5;6;1;1;1;7;7;6;4;4;4;2;2;2;5;1;1;2;4;5;4;5;4;3;2;4;5;1;5;5;5;5;5;6;6;5;5;6;1;0;5;3;2;1;0;0;0;0;0;7;4;4;2;2;4;4;4;3;6,50;5,67;5,00;5,83;7,00;4,67;4,40;2,40;2,80;3,60;4,89;2,20;0,00;3,80;3,75
ROZE448;Passo Fundo;Escola Notre Dame Menino Jesus;1;Escola Notre Dame Menino Jesus;3;5;24;2;6;1;0;0;0;0;3;;0,16;5,00;25,0;60;1;1;;1;;;7;7;7;7;7;6;7;7;7;7;5;7;7;7;1;2;3;7;7;5;7;6;6;6;1;1;1;6;6;5;7;7;5;4;4;4;5;4;5;5;5;2;4;4;5;2;3;4;3;2;4;5;6;6;6;6;6;6;5;6;5;0;2;1;0;0;0;0;0;0;0;6;6;6;6;6;4;4;4;4;6,75;5,00;4,00;6,17;6,00;6,33;4,60;2,80;4,00;4,40;5,78;0,60;0,00;6,00;4,00
LUCL367;Passo Fundo;Escola Notre Dame Menino Jesus;2;Escola Notre Dame Menino Jesus;3;5;24;2;2;1;0;0;0;0;1;;0,58;6,00;13,0;#NULO!;1;1;;1;;;7;7;7;7;5;7;7;7;7;7;6;7;7;6;5;6;6;6;6;6;6;7;7;6;2;1;2;6;5;6;6;5;5;3;4;5;5;3;4;4;5;#NULO!;4;4;5;1;4;5;4;2;4;5;6;6;6;6;6;5;6;6;6;0;5;0;0;0;0;0;2;0;0;6;5;6;7;6;4;4;4;4;6,75;6,00;6,00;6,33;5,50;5,67;4,80;2,25;4,00;4,60;5,89;1,00;0,40;6,00;4,00
MAAL819;Passo Fundo;Escola Notre Dame Menino Jesus;1;Escola Notre Dame Menino Jesus;3;5;41;2;6;0;0;1;0;0;1;;1,00;9,00;22,0;60;1;1;;2;2 DIAS;LABIRINTITE;7;7;7;7;7;7;7;7;7;7;7;6;6;6;6;6;6;6;6;6;6;6;5;5;1;2;2;7;6;5;5;5;4;2;4;3;4;3;4;4;4;1;4;3;4;3;4;3;5;4;5;4;5;5;0;5;5;5;5;6;0;5;1;1;0;0;0;0;0;0;0;6;6;5;5;5;3;3;3;3;6,92;6,00;6,00;5,67;6,50;5,00;4,20;2,60;4,20;3,40;4,00;1,40;0,00;5,40;3,00
LEOS553;Passo Fundo;Escola Notre Dame Menino Jesus;1;Escola Notre Dame Menino Jesus;3;5;24;#NULO!;6;0;0;1;0;0;1;;1,00;7,00;22,0;60;1;1;;2;7 DIAS;PNEUMONIA;7;7;7;7;7;7;7;7;7;7;7;7;7;7;5;6;6;7;6;6;6;6;6;6;2;2;2;6;6;6;4;5;5;2;4;2;4;2;4;3;4;2;4;3;4;3;3;4;4;4;4;4;5;5;5;5;6;5;5;6;6;2;3;3;3;3;0;0;6;0;0;4;4;4;5;5;2;2;2;2;7,00;6,33;6,33;6,00;6,00;5,00;4,20;2,60;3,80;3,20;5,33;2,80;1,20;4,40;2,00
CLMO648;Passo Fundo;Escola Notre Dame Menino Jesus;1;Escola Notre Dame Menino Jesus;3;5;29;2;2;1;0;0;0;0;#NULO!;;10,00;15,00;25,0;60;1;1;;1;;;6;7;6;6;6;6;6;7;6;7;6;6;7;7;7;6;6;6;7;6;6;7;6;7;1;1;1;5;5;6;6;6;5;5;5;4;4;2;1;3;4;#NULO!;5;2;4;2;2;4;3;2;3;4;6;6;6;5;6;#NULO!;6;6;6;5;6;5;0;0;0;0;#NULO!;0;0;6;6;6;6;6;3;3;3;3;6,25;7,00;6,00;6,50;5,00;6,00;4,00;2,75;3,20;3,40;5,88;3,20;0,00;6,00;3,00
CAJO114;Passo Fundo;Escola Notre Dame Menino Jesus;1;Escola Notre Dame Menino Jesus;3;5;32;1;1;0;1;1;0;0;1;;8,00;10,00;25,0;60;1;1;;1;;;7;6;7;6;6;6;6;5;6;7;6;7;7;6;6;6;6;5;7;7;7;7;6;7;1;2;1;7;6;5;5;6;4;3;2;3;5;4;1;4;5;4;4;3;4;4;3;5;4;4;4;5;5;4;6;5;6;5;6;6;5;3;5;1;0;3;0;0;1;0;0;6;6;5;6;5;5;4;5;5;6,25;6,33;5,67;6,83;6,50;5,33;4,40;3,80;2,80;4,00;5,33;2,40;0,20;5,60;4,75
REEL086;Passo Fundo;Escola Notre Dame Menino Jesus;2;Escola Notre Dame Menino Jesus;3;5;26;2;3;0;1;0;1;0;1;;0,66;5,00;42,0;#NULO!;2;1;;1;;;7;7;7;7;5;7;7;7;7;7;5;7;5;5;7;5;5;5;6;6;6;5;6;5;1;1;1;6;6;5;5;6;5;1;3;3;5;2;1;1;3;5;5;4;5;5;4;1;1;3;4;5;4;4;3;3;3;6;0;5;0;5;6;6;5;5;2;2;6;2;2;6;4;4;5;3;2;3;3;3;6,67;5,67;5,00;5,67;6,00;5,33;3,80;3,20;3,40;2,80;3,11;5,40;2,80;4,40;2,75
MAFL353;Passo Fundo;Escola Notre Dame Menino Jesus;2;Escola Notre Dame Menino Jesus;3;5;39;2;2;1;1;1;0;0;1;;5,00;5,00;14,0;60;1;1;;1;;;7;7;7;6;6;6;6;7;7;7;7;7;7;7;6;7;7;7;7;7;7;7;7;7;1;1;2;7;6;5;5;6;5;3;5;3;5;5;3;2;4;4;3;2;5;4;2;5;4;4;1;3;6;6;6;6;6;6;6;6;6;1;3;0;0;0;0;0;1;0;0;7;6;7;7;7;5;5;5;5;6,67;6,67;7,00;7,00;6,50;5,33;4,60;4,00;2,80;3,00;6,00;0,80;0,20;6,80;5,00
NOPA985;Passo Fundo;Escola Notre Dame Menino Jesus;1;Escola Notre Dame Menino Jesus;3;5;43;2;2;1;0;0;0;0;1;;7,00;19,00;25,0;60;1;1;;2;15 DIAS;CIRURGIA;7;7;7;7;7;7;6;6;6;7;6;7;6;#NULO!;7;7;7;7;6;7;6;6;6;6;2;2;2;6;7;6;6;6;4;3;4;5;5;3;4;4;5;4;4;4;5;4;4;5;#NULO!;3;5;5;5;6;6;6;6;6;6;6;5;1;3;1;0;1;0;0;1;0;0;7;6;7;6;6;4;4;4;4;6,67;6,50;7,00;6,17;6,50;6,00;4,75;3,40;4,20;4,60;5,78;1,20;0,20;6,40;4,00
CEJO719;Passo Fundo;Escola Notre Dame Menino Jesus;1;Escola Notre Dame Menino Jesus;3;5;32;2;2;0;0;1;0;0;1;;6,00;10,00;22,0;60;1;1;;1;;;7;7;7;7;7;7;7;7;7;7;7;7;7;7;6;7;7;7;7;7;7;7;7;7;1;1;1;7;7;7;7;7;5;3;5;5;5;3;5;5;5;4;5;5;5;1;5;5;2;2;5;5;5;5;1;5;6;6;6;6;5;1;5;4;0;1;0;0;0;0;0;6;5;7;7;7;4;4;4;4;7,00;6,67;7,00;7,00;7,00;7,00;4,40;2,60;5,00;5,00;5,00;2,20;0,00;6,40;4,00
BELU769;Passo Fundo;Escola Notre Dame Menino Jesus;2;Escola Notre Dame Menino Jesus;3;5;38;2;2;0;0;1;0;0;1;;12,00;20,00;22,0;60;1;1;;1;;;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;1;1;1;7;7;7;7;7;5;3;5;5;5;3;5;5;5;4;5;5;5;1;5;5;2;2;5;5;5;5;1;5;6;6;5;6;5;1;5;4;1;1;0;0;0;0;0;6;5;6;6;6;4;4;3;4;7,00;7,00;7,00;7,00;7,00;7,00;4,40;2,60;5,00;5,00;4,89;2,40;0,00;5,80;3,75
SAAL225;Passo Fundo;Escola Notre Dame Menino Jesus;2;Escola Notre Dame Menino Jesus;3;5;40;2;1;0;0;1;0;0;1;;8,00;8,00;22,0;#NULO!;1;1;;1;;;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;6;6;7;7;7;6;6;6;6;1;1;1;7;7;6;6;6;5;1;4;4;4;1;2;3;5;1;4;3;5;1;4;5;4;1;5;4;5;6;5;5;6;6;6;6;6;5;5;5;3;3;0;0;1;0;0;6;5;6;6;6;4;3;4;4;7,00;7,00;6,33;6,33;7,00;6,00;4,60;1,00;3,80;3,80;5,67;4,20;0,20;5,80;3,75
LUJO475;Passo Fundo;Escola Notre Dame Menino Jesus;1;Escola Notre Dame Menino Jesus;3;5;43;2;1;1;0;0;0;0;1;;#NULO!;#NULO!;25,0;#NULO!;1;1;;1;;;7;7;7;7;7;7;7;7;7;7;6;7;7;6;6;6;6;6;7;7;7;7;7;6;3;1;1;7;7;6;6;6;5;4;5;5;5;4;1;4;5;5;5;4;5;4;1;3;2;2;4;5;6;6;6;6;6;5;6;6;4;1;5;0;0;0;0;0;3;0;0;6;3;6;6;3;4;4;4;4;6,92;6,33;6,00;6,83;7,00;6,00;4,40;3,80;3,20;4,20;5,67;1,20;0,60;4,80;4,00
ERNE706;Passo Fundo;Escola Notre Dame Menino Jesus;2;Escola Notre Dame Menino Jesus;3;5;47;2;2;1;1;0;0;0;2;;28,00;28,00;25,0;60;1;1;;1;;;6;7;7;6;6;7;6;7;7;7;6;7;7;6;6;5;5;4;6;6;7;6;6;6;2;#NULO!;3;6;6;6;5;6;5;4;3;3;5;4;3;4;5;4;2;4;5;4;4;5;4;3;4;4;6;5;5;5;5;5;6;6;6;5;6;3;3;3;0;1;1;0;0;5;5;5;6;5;5;4;4;4;6,58;6,33;4,67;6,17;6,00;5,67;4,80;3,80;3,20;4,00;5,44;4,00;0,40;5,20;4,25
JUNI602;Passo Fundo;Escola Notre Dame Menino Jesus;1;Escola Notre Dame Menino Jesus;3;5;35;2;2;0;1;0;0;0;1;;2,00;17,00;25,0;60;1;1;;1;;;7;7;7;7;7;7;7;7;7;7;7;7;7;6;7;5;7;6;5;4;4;4;4;4;1;1;1;7;6;4;6;6;5;2;5;5;5;4;5;4;5;1;5;5;4;1;2;5;4;3;5;3;4;4;6;4;4;5;6;5;5;3;6;0;1;0;0;0;0;1;1;2;1;2;4;1;3;3;1;1;7,00;6,67;6,00;4,17;6,50;5,33;4,60;2,20;4,40;4,40;4,78;2,00;0,40;2,00;2,00
BEIV939;Passo Fundo;Escola Notre Dame Menino Jesus;2;Escola Notre Dame Menino Jesus;3;5;37;2;2;0;0;1;0;0;#NULO!;;1,00;8,00;15,0;60;1;1;;1;;;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;6;6;5;7;6;6;6;6;6;1;1;1;7;7;6;7;7;4;4;3;5;5;2;4;5;5;3;5;4;5;2;5;5;4;1;5;5;5;6;5;5;6;6;5;6;6;5;5;5;1;3;0;1;4;0;0;6;5;5;6;5;4;4;4;4;7,00;7,00;5,67;6,17;7,00;6,67;4,60;2,40;4,40;4,80;5,56;3,80;1,00;5,40;4,00
LORI349;Passo Fundo;Escola Notre Dame Menino Jesus;1;Escola Notre Dame Menino Jesus;3;5;48;2;2;1;0;0;0;0;1;;29,00;34,00;25,0;60;1;1;;1;;;7;7;7;7;7;7;7;7;7;7;7;7;7;7;6;6;7;7;7;7;7;6;6;6;1;2;1;7;6;6;6;6;5;2;1;4;4;1;3;4;4;3;5;5;4;4;4;4;5;2;4;4;5;5;5;6;6;6;6;6;5;1;5;5;1;0;0;0;2;0;0;7;7;7;7;7;5;5;5;5;7,00;6,67;6,67;6,50;6,50;6,00;4,40;2,40;3,40;4,20;5,56;2,40;0,40;7,00;5,00
DASE188;Marau;Emei Criança Feliz;1;Emei Criança Feliz;1;1;52;2;1;1;0;0;0;0;1;;4,00;3,00;20,0;22;1;1;;1;;;7;7;6;7;6;6;6;7;7;7;6;6;6;6;5;5;5;6;6;7;6;6;6;6;1;1;1;7;7;5;5;5;5;2;3;3;5;1;3;5;5;1;2;5;5;2;2;2;3;2;2;2;5;6;5;6;6;6;6;6;6;1;6;5;3;3;0;0;6;0;0;6;5;6;5;6;2;3;2;2;6,50;5,67;5,33;6,17;7,00;5,00;4,60;1,60;2,40;3,40;5,78;3,60;1,20;5,60;2,25
AMCE692;Marau;Emei Toca do Coelhinho;2;Emei Criança Feliz;1;1;53;2;2;1;0;0;0;0;1;;4,00;29,00;20,0;52;1;1;;2;22h;Cirurgia Abdominoplastia;7;7;7;7;7;7;7;7;7;7;7;7;7;7;6;6;6;6;6;7;7;7;6;7;1;1;1;7;7;6;6;7;5;5;4;4;5;4;4;4;5;5;5;5;5;5;3;3;4;3;4;4;5;6;5;5;6;0;6;6;6;1;1;1;1;1;1;1;6;0;0;7;7;7;7;7;4;5;5;5;7,00;6,67;6,00;6,67;7,00;6,33;4,80;4,40;4,00;4,00;5,00;1,00;1,60;7,00;4,75
ENAN684;Marau;Emei Criança Feliz;1;Emei Criança Feliz;1;1;49;2;2;1;0;0;0;0;1;;11,00;9,00;20,0;22;1;1;;1;;;6;6;6;6;3;3;1;3;3;3;2;6;6;6;6;5;5;6;6;6;6;5;5;5;2;2;2;5;6;5;5;6;5;2;5;4;5;2;2;3;3;3;2;3;4;4;1;1;3;2;3;3;3;3;3;1;2;1;3;6;6;1;4;3;5;3;0;5;6;0;0;2;3;3;4;6;1;1;1;1;4,00;6,00;5,33;5,50;5,50;5,33;4,00;2,60;2,60;2,80;3,11;3,20;2,20;3,60;1,00
